"u.cm.s.mean","u.cm.s.sd","v.cm.s.mean","v.cm.s.sd","speed.cm.s.mean","speed.cm.s.sd","speed.cm.s.max","speed.cm.s.min","direction.deg.t.mean","direction.deg.t.sd","latitude","longitude"
-12.73,29.8087621346476,4.63333333333333,8.0251687417358,26.92,11.8818685399225,40.64,20.06,216.666666666667,110.151410945722,10.95,-62.35
-44.69,32.7905222587259,13.15,14.5633220798003,50.206,29.1380452329939,92.08,20.06,292,33.466401061363,10.95,-62.45
-20.08,13.8629794777313,2.855,7.42956930111026,21.475,13.4517470984255,40.64,9.77,285,20.8166599946613,10.95,-62.55
-20.8428571428571,46.1934009407858,2.10142857142857,7.49344697846376,46.8114285714286,12.0564898548063,61.73,25.72,218.571428571429,91.7294157524494,10.95,-62.65
-11.3933333333333,13.1085061442307,18.7766666666667,28.3927461393458,28.9766666666667,21.0250239793759,51.44,9.77,310,45.8257569495584,10.95,-62.75
-37.9875,10.3189061920341,2.64,5.28,38.455,9.80559194201621,51.44,30.87,275,10,10.95,-62.85
-25.52,36.9404060616556,29.35,33.1786452405761,52.8133333333333,23.4635149398664,66.36,25.72,190,156.204993518133,10.95,-63.05
-44.555,44.102249942605,25.725,25.4629151905276,51.44,50.9258303810551,87.45,15.43,300,0,10.95,-63.25
29,0,10.56,0,30.87,0,30.87,30.87,70,0,10.95,-63.65
-33.84,0,12.32,0,36.01,0,36.01,36.01,290,0,10.95,-63.75
-135.36,0,49.27,0,144.04,0,144.04,144.04,290,0,10.95,-64.15
-27.9466666666667,22.0011461822636,5.86333333333333,10.1555912350455,28.98,23.4621631568788,51.44,4.63,276.666666666667,11.5470053837925,10.95,-64.45
-15.43,0,-26.73,0,30.87,0,30.87,30.87,210,0,10.95,-64.75
-8.54333333333333,6.218298266675,3.22333333333333,14.2902985739744,15.0866666666667,5.1535845130679,20.06,9.77,270,70,10.95,-64.95
0,0,45.79,0,45.79,0,45.79,45.79,360,0,10.95,-65.05
-28.7,16.0088975260634,1.485,12.0844548904781,30.35,14.5522575568191,40.64,20.06,280,28.2842712474619,10.95,-65.45
-11.825,16.7230753750618,9.92,14.0289985387411,15.435,21.8283863352287,30.87,0,155,219.20310216783,10.95,-65.55
50.84,0,42.66,0,66.36,0,66.36,66.36,50,0,10.95,-65.65
18.39,5.50129075763134,9.07,5.35986940139403,20.575,7.27612877840957,25.72,15.43,65,7.07106781186548,10.95,-65.95
-14.165,1.78898015640196,7.685,10.8682312268372,17.745,3.27390439689371,20.06,15.43,295,35.3553390593274,10.95,-66.05
-21.3475,7.630864411498,-3.405,8.37861364825152,23.02,6.71521158763197,30.87,15.43,260,25.8198889747161,10.95,-66.15
-24.17,0,8.8,0,25.72,0,25.72,25.72,290,0,10.95,-66.25
-29.15,31.5228203052963,9.425,13.3289628253664,35.75,22.1890107936339,51.44,20.06,305,49.4974746830583,10.95,-66.55
5.23,15.1806093421839,-3.728,18.0741229386103,18.518,13.4147929540489,36.01,0,146,134.275835502893,10.95,-66.65
-35.46,0,6.25,0,36.01,0,36.01,36.01,280,0,10.95,-66.75
128.61,0,0,0,128.61,0,128.61,128.61,90,0,10.95,-66.85
-29,0,10.56,0,30.87,0,30.87,30.87,290,0,10.95,-66.95
-52.58,0,62.66,0,81.8,0,81.8,81.8,320,0,10.95,-67.25
-19.98,14.0165937374242,-18.5233333333333,19.1206546261715,32.2366666666667,10.7964176157341,40.64,20.06,226.666666666667,37.8593889720018,10.95,-67.45
-72.02,0,0,0,72.02,0,72.02,72.02,270,0,10.95,-67.75
-4.56,0,0.8,0,4.63,0,4.63,4.63,280,0,10.95,-68.05
-20.796,15.6324319924956,11.182,22.4784846019477,30.556,16.7133488565278,51.44,15.43,282,56.302753041037,10.95,-68.15
-51.5757142857143,31.5054771097358,27.0121428571429,29.9526452353278,65.885,29.4197144131932,112.66,20.06,300,33.5123398627569,11.05,-60.05
-63.215,28.0329835491456,53.5325,60.2168295274115,96.33,34.4695295393869,118.32,45.79,297.5,43.493294502333,11.05,-60.15
-50.16,27.5769414547734,14.92,24.1554217516482,54.53,31.4934421745226,81.8,20.06,276.666666666667,25.1661147842358,11.05,-60.25
-45.5271428571429,34.4582243275756,53.6585714285714,41.4490150379843,75.5471428571429,44.991290162388,144.04,0,271.428571428571,121.987509118567,11.05,-60.35
-33.7666666666667,44.6650842008236,51.8783333333333,33.0226518721115,68.165,45.9131775201848,144.04,9.77,268.333333333333,127.658398339736,11.05,-60.45
-35.875,22.4226158152879,35.7875,40.7610070001548,58.775,31.3390454013307,81.8,15.43,312.5,35.939764421413,11.05,-60.55
-26.5755555555556,62.4234565510256,30.6077777777778,45.2681463000689,69.5633333333333,48.4827845734958,154.33,25.72,248.888888888889,120.046287369127,11.05,-60.65
-35.8430769230769,49.9594627981219,49.4384615384615,47.9845375869758,73.3653846153846,54.8349927229235,154.33,9.77,270,108.012344973464,11.05,-60.75
-32.8001694915254,41.6299690413597,18.6774576271186,19.0522743319007,47.0310169491525,35.9887361542812,205.78,0,269.830508474576,87.8378507176861,11.05,-60.85
-41.126,57.5984432720922,36.959,31.2775996689745,75.492,38.9243382933987,144.04,15.43,298.5,60.9810151647733,11.05,-60.95
-51.8883870967742,40.9628406483058,22.1948387096774,26.9779209565857,64.4864516129032,37.4156351051613,154.33,0,276.451612903226,70.0261088022067,11.05,-61.05
-65.5371428571429,31.4884758965199,41.1621428571429,31.1866707667953,84.6242857142857,26.495887841842,123.47,20.06,303.571428571429,24.0535117721182,11.05,-61.15
-62.0291666666667,50.1002815195018,27.0583333333333,17.1262323157586,71.85,46.5583620064889,174.91,20.06,301.666666666667,27.9067711996189,11.05,-61.25
-51.548,40.0394198345787,29.0206666666667,30.7079923251859,66.551,39.8052098782091,154.33,0,280.666666666667,76.1094191159079,11.05,-61.35
-64.5457142857143,57.390793112362,14.9221428571429,25.2753809005983,78.0842857142857,45.747227358486,164.11,25.72,280.714285714286,48.7480627961115,11.05,-61.45
-50.9964285714286,33.4780687355728,13.5357142857143,16.1862371330545,54.5285714285714,34.3332693231737,107.52,0,269.285714285714,78.9804538345538,11.05,-61.55
-40.8777777777778,26.0926181025294,16.0933333333333,23.3392191386087,49.9566666666667,24.274301225782,107.52,25.72,292.222222222222,37.6755151848577,11.05,-61.65
-42.74875,35.6682012993166,25.025,24.312225613582,55.815,33.2731977079794,102.89,20.06,253.75,97.0916356556306,11.05,-61.75
-36.8252380952381,32.6512849087211,11.2395238095238,16.1381087727746,43.2114285714286,30.3707063279263,138.38,0,256.666666666667,82.3002632640585,11.05,-61.85
-46.871,37.173225265864,-6.864,39.9569174097413,60.086,38.2132987904008,118.32,0,249,97.0051545022222,11.05,-61.95
-45.9233333333333,31.352323240057,20.844347826087,23.2452907614235,54.6636231884058,32.7409800767377,174.91,0,284.347826086957,54.109862667093,11.05,-62.05
-39.8293333333333,48.5990969149878,27.4386666666667,29.462531136214,58.4046666666667,45.6221286950386,189.83,0,241.333333333333,114.820771308198,11.05,-62.15
-35.2468421052632,33.0151524223906,16.4736842105263,27.9696208631449,46.9205263157895,33.8556930176832,128.61,0,234.736842105263,111.073970400741,11.05,-62.25
-41.1391666666667,28.8263621323933,11.1691666666667,14.0297492094046,43.5541666666667,30.6723305746203,102.89,9.77,283.333333333333,13.0267789455786,11.05,-62.35
-53.0926666666667,32.8747231311897,17.4126666666667,21.3375348243641,58.8506666666667,34.2111664031887,128.61,0,265.333333333333,77.9987789892222,11.05,-62.45
-41.8963636363636,40.5733390966845,19.2027272727273,23.7528592345886,61.3581818181818,20.1395728942705,81.8,20.06,271.818181818182,64.0028408460409,11.05,-62.55
-54.9533333333333,19.8319637927964,17.5058333333333,19.3592798787621,60.2758333333333,20.8273122511298,102.89,25.72,286.666666666667,18.7487373312218,11.05,-62.65
-40.2858333333333,21.6977784612046,23.0608333333333,16.3653055735343,48.27,23.3924871389396,92.08,20.06,300,16.5144564768954,11.05,-62.75
-39.1365384615385,23.2081339090083,12.6715384615385,13.4377544827423,43.015,23.5561228134003,102.89,0,278.461538461538,61.363983423002,11.05,-62.85
-47.6166666666667,30.6555408468907,20.3777777777778,19.1501936791438,57.5777777777778,25.4859166740761,123.47,15.43,285.185185185185,41.544264657422,11.05,-62.95
-54.8193939393939,35.3878623205925,28.0757575757576,33.7054007199053,67.889696969697,39.3337435833446,154.33,0,273.333333333333,69.5820858171603,11.05,-63.05
-51.5385714285714,32.2966785849419,15.3971428571429,15.8958670879003,57.0271428571429,29.612183705521,97.74,20.06,290,29.4392028877595,11.05,-63.15
-69.2357142857143,34.840074122125,26.7807142857143,20.9723460645334,75.8792857142857,37.2480604480671,154.33,30.87,290,16.1721508012528,11.05,-63.25
-62.2863636363636,26.9719940948856,22.4563636363636,26.0363224256911,69.31,30.7222362467318,123.47,30.87,287.272727272727,18.4883255547435,11.05,-63.35
-62.19,28.9707193175761,25.969,24.5023769595251,70.684,30.5799255867127,107.52,9.77,291,17.9195734076208,11.05,-63.45
-72.0566666666667,14.720463081484,47.4433333333333,18.1375228003532,87.4533333333333,15.4350002699492,102.89,72.02,303.333333333333,11.5470053837925,11.05,-63.55
-66.56875,35.5058978752625,33.10875,18.653742969863,75.17,38.3107385169522,144.04,25.72,295,11.9522860933439,11.05,-63.65
-51.633125,41.4113101650181,20.855625,23.5074921301699,58.708125,43.5730664851198,180.05,0,275.625,76.5043571743902,11.05,-63.75
-54.6666666666667,28.2283255738962,31.1316666666667,19.7466361245477,66.99,25.0119597275336,107.52,36.01,302.222222222222,22.1108319357027,11.05,-63.85
-67.4231578947368,37.104590170165,29.5452631578947,18.1404839971022,74.8910526315789,38.7999830891625,144.04,15.43,295.263157894737,13.067525929499,11.05,-64.05
-72.0616666666667,39.441472800425,28.3033333333333,21.6265925810486,77.85,44.0822621924057,144.04,40.64,290,6.32455532033676,11.05,-64.15
-63.885,22.4020973720468,21.1125,4.50873504063686,67.7775,20.8114253476306,92.08,45.79,290,8.16496580927726,11.05,-64.25
-29.8825,47.6133121266171,20.435,16.8915412756405,52.6,24.7056174448916,87.45,30.87,222.5,121.757956618859,11.05,-64.35
-36.335,29.8894036407554,17.93,21.5667568261897,40.895,36.0129483658309,66.36,15.43,290,14.142135623731,11.05,-64.45
-72.144,37.0176664580576,20.436,17.5538124064261,76.652,36.9157022146403,133.24,45.79,288,14.8323969741913,11.05,-64.55
-60.14,41.4794997559035,11.06,19.1564819317118,63.1033333333333,41.5109218559807,102.89,20.06,280,17.3205080756888,11.05,-64.65
-20.48,51.2658053677107,15.4433333333333,43.8961334667797,44.24,51.0523055307006,102.89,9.77,203.333333333333,97.1253485622231,11.05,-64.75
-27.6266666666667,11.4128056731609,14.1433333333333,39.6451766717382,40.81,25.4654255805789,66.36,15.43,286.666666666667,45.0924975282289,11.05,-64.85
-38.2033333333333,68.3767565283213,11.8733333333333,9.51370765439707,47.84,61.1030416591515,118.32,9.77,230,132.28756555323,11.05,-64.95
-19.685,23.1853722358362,5.64125,12.963778591026,26.8775,18.9533741813204,61.73,4.63,245,84.5154254728517,11.05,-65.05
-2.235,11.9996020767357,48.125,17.9110147674552,48.87,18.186786412118,61.73,36.01,180,240.416305603426,11.05,-65.15
-12.044,16.502225001496,-0.612,12.4399143887729,20.266,9.76615738148838,36.01,9.77,260,68.9202437604511,11.05,-65.25
-35.6825,38.3719010847409,13.66875,16.6756292984703,46.815,30.24494243435,102.89,9.77,258.75,100.347610121731,11.05,-65.35
-17.509,19.6943525181995,6.558,15.0339333213604,24.435,18.4087462606471,61.73,4.63,234,96.8618718703197,11.05,-65.45
-10.438,32.9308118636635,14.516,14.4777736548131,34.98,12.8093403421097,51.44,15.43,202,137.731623093609,11.05,-65.55
-40.64,0,0,0,40.64,0,40.64,40.64,270,0,11.05,-65.65
-27.2925,36.6616678789532,-41.525,67.8234971574503,51.0575,75.901311088808,164.11,4.63,237.5,32.0156211871642,11.05,-65.75
-8.012,16.5470170524277,8.61,30.9248246200003,29.683,20.1245174131235,77.17,0,201,129.739054344566,11.05,-65.85
-19.6185714285714,29.4651893079339,10.9542857142857,16.6206777410378,34.3914285714286,18.80008814569,61.73,9.77,231.428571428571,105.897524589981,11.05,-65.95
-40.496,17.7154136276859,7.12,9.7505922897022,42.08,17.5681786193105,61.73,15.43,280,14.142135623731,11.05,-66.05
-27.38,2.89913780286485,19.77,21.6374675043084,35.755,14.191633098414,45.79,25.72,300,28.2842712474619,11.05,-66.15
0,0,0,0,0,0,0,0,0,0,11.05,-66.25
-57.0366666666667,12.3575658336637,5.22,9.04130521550954,57.96,10.7907784705275,66.36,45.79,276.666666666667,11.5470053837925,11.05,-66.35
-51.44,0,0,0,51.44,0,51.44,51.44,270,0,11.05,-66.45
-121.59,0,-21.44,0,123.47,0,123.47,123.47,260,0,11.05,-66.55
-27.1575,57.784896166732,-2.7475,19.4522070298805,51.445,34.3821518620732,102.89,30.87,215,93.2737905308881,11.05,-66.65
-40.64,0,0,0,40.64,0,40.64,40.64,270,0,11.05,-66.75
-32.0966666666667,29.676560335277,1.76,3.04840942132122,32.4066666666667,29.4044492098276,66.36,15.43,276.666666666667,11.5470053837925,11.05,-66.95
-27.02,20.6009206913995,-5.4625,11.6733667665617,29.1925,20.9182175387866,51.44,4.63,262.5,27.5378527364305,11.05,-67.05
-27.955,33.2128055123321,12.665,17.9110147674552,38.58,18.186786412118,51.44,25.72,310,56.5685424949238,11.05,-67.15
-67.7575,37.9915134163759,10.155,10.9962311725427,69.19,37.9447651198423,112.66,20.06,280,8.16496580927726,11.05,-67.25
6.506,38.6993033529029,12.822,11.1559858372087,34.568,19.6650176709811,66.36,20.06,228,128.530152104477,11.05,-67.35
-40.02,0,-7.06,0,40.64,0,40.64,40.64,260,0,11.05,-67.45
-16.92,23.9284934753528,52.2,56.398836867439,64.045,39.6474772211297,92.08,36.01,325,49.4974746830583,11.05,-67.55
2.39666666666667,18.9104054248801,-12.3333333333333,26.0999948914427,27.2633333333333,12.6756630332828,40.64,15.43,206.666666666667,105.987420637231,11.05,-67.65
-33.44,3.63452885529885,0,0,33.44,3.63452885529885,36.01,30.87,270,0,11.05,-67.85
-31.42,3.42239682094289,11.44,1.24450793488832,33.44,3.63452885529885,36.01,30.87,290,0,11.05,-67.95
-26.9521428571429,26.6826189980183,2.98642857142857,13.8848603810841,32.4442857142857,23.727311985683,92.08,4.63,271.428571428571,54.4704779401922,11.05,-68.05
-8.075,14.2069689471986,3.6975,12.8816727045313,15.3025,12.6731168883849,25.72,0,185,146.628782986152,11.05,-68.15
-51.53,55.5962417794584,4.32666666666667,11.9810030186681,58.13,46.6642647000893,102.89,9.77,223.333333333333,89.628864398325,11.05,-68.25
62.36,0,22.7,0,66.36,0,66.36,66.36,70,0,11.05,-68.35
-38.19,0,13.9,0,40.64,0,40.64,40.64,290,0,11.05,-71.15
-14.5,0,5.28,0,15.43,0,15.43,15.43,290,0,11.05,-71.55
-41.2366666666667,10.5708861186437,53.6266666666667,24.9484615424145,69.96,15.9967527954895,87.45,56.07,320,17.3205080756888,11.15,-60.05
-36.04,0,42.96,0,56.07,0,56.07,56.07,320,0,11.15,-60.15
-59.085,16.6240804256957,85.47,63.0314984749688,110.09,40.0081016795349,138.38,81.8,320,28.2842712474619,11.15,-60.25
-20.32,0,35.2,0,40.64,0,40.64,40.64,330,0,11.15,-60.35
-18.22,10.6066017177982,52.67,11.4834141264695,56.585,7.27612877840957,61.73,51.44,340,14.142135623731,11.15,-60.45
-50.66,0,8.93,0,51.44,0,51.44,51.44,280,0,11.15,-60.75
-29,0,10.56,0,30.87,0,30.87,30.87,290,0,11.15,-60.95
-84.2983333333333,42.5452396475407,41.0783333333333,28.0203357700558,97.7433333333333,41.0279132623957,149.19,25.72,300,21.9089023002066,11.15,-61.05
-43.964,35.5900467827734,33.116,33.0182378391095,61.422,37.7880089446374,107.52,15.43,290,53.851648071345,11.15,-61.15
-51.0345454545455,33.8044909334947,29.8863636363636,35.4311016686547,66.3163636363636,37.5261466907348,123.47,0,274.545454545455,94.6956848397683,11.15,-61.25
-73.8216666666667,41.5993058836322,35.5911111111111,27.8118087253448,85.1972222222222,43.929030037839,154.33,0,280.555555555556,71.6586862861819,11.15,-61.35
-61.9670588235294,39.695639679426,33.4029411764706,22.665389574389,73.6864705882353,39.8254252866772,149.19,0,282.941176470588,75.7268698912705,11.15,-61.45
-78.3658333333333,40.5886583930969,38.3025,19.737597774529,90.6691666666667,36.9991981383217,149.19,45.79,299.166666666667,19.2865159365215,11.15,-61.55
-79.701,38.079996046335,39.033,33.4945239471237,95.633,34.0695083778899,138.38,15.43,296,23.6643191323985,11.15,-61.65
-73.36,52.8481322281119,15.2566666666667,20.3162483413318,82.995,40.958141437326,128.61,15.43,256.666666666667,74.2069179165034,11.15,-61.75
-55.128,47.3210314530207,20.576,26.5761042208138,63.634,47.8882096832474,158.96,0,261,95.3880961592634,11.15,-61.85
-59.298,59.8233639141097,-10.4,24.8733079826548,76.96,36.3986929710395,123.47,40.64,240,53.851648071345,11.15,-61.95
-46.8021739130435,34.1682763494978,25.4104347826087,25.9854444358692,57.7052173913043,36.4207719040516,128.61,0,286.086956521739,67.3349247780204,11.15,-62.05
-46.391,41.4867455272698,22.077,33.232068865948,63.12,36.4840129371756,102.89,0,245,103.306448115412,11.15,-62.15
-70.85,61.0107277452089,42.8728571428571,37.2966905208696,88.5557142857143,62.9691768135127,225.84,36.01,305.714285714286,30.4724700110022,11.15,-62.25
-35.54,58.8061352867915,20.299,34.8230986408069,70.786,34.0527237337076,144.04,15.43,270,77.7309800733137,11.15,-62.35
-52.1418181818182,30.1630084348513,23.6548484848485,20.666597313239,63.1354545454545,24.6412451606688,133.24,20.06,283.030303030303,49.5280759068057,11.15,-62.45
-54.4745833333333,40.1899477999993,19.7420833333333,18.800368400453,65.5045833333333,31.5353310457757,133.24,9.77,277.5,45.8968597959646,11.15,-62.55
-83.91,26.2478037176446,35.34,33.6865670557271,92.34,36.741268350453,118.32,66.36,290,14.142135623731,11.15,-62.65
-30.464,23.9662331207889,17.268,22.1476425382026,44.96,8.40906950857228,56.07,36.01,234,127.788888405839,11.15,-62.75
-62.37,0,36.01,0,72.02,0,72.02,72.02,300,0,11.15,-62.85
-27.4371428571429,36.9172185275316,7.37285714285714,13.1031824560368,34.3171428571429,33.198767905996,97.74,9.77,238.571428571429,91.5475416434127,11.15,-62.95
-33.7116666666667,31.6185574728935,9.61,9.48668118996312,35.7516666666667,32.0940464364758,92.08,0,240,118.152443901935,11.15,-63.05
-34.7025,40.3107854674155,8.8575,11.4781716749664,38.1975,39.0108372763262,77.17,4.63,250,80.4155872120988,11.15,-63.15
-33.938,48.3061990845896,0.542,10.6882842402324,52.268,21.7498406890717,77.17,25.72,244,75.3657747256671,11.15,-63.25
-14.5,0,5.28,0,15.43,0,15.43,15.43,290,0,11.15,-63.35
-35.505,50.3758146336116,8.5625,29.4145467130353,55.1725,33.5138512409422,102.89,25.72,222.5,101.447851956888,11.15,-63.45
-44.9815384615385,30.4615836878064,11.4630769230769,13.1495864222767,51.2053846153846,24.3849850028607,92.08,0,246.923076923077,90.4050713349474,11.15,-63.55
-52.4333333333333,36.9265041219267,18.3683333333333,13.9935519674837,57.2716666666667,36.427696285473,112.66,0,243.333333333333,120.111059718357,11.15,-63.65
-27.2525,41.8254957133405,15.735,25.0035804102799,52.2125,7.715,56.07,40.64,255,90.3696114115064,11.15,-63.75
0,0,0,0,0,0,0,0,0,0,11.15,-63.85
-32.8333333333333,38.3971370460524,34.12,49.8308980452891,51.27,58.1131319066526,118.32,15.43,310,45.8257569495584,11.15,-63.95
-41.7866666666667,30.750443682436,9.62666666666667,9.00412942302956,44.4133333333333,29.4288971364315,102.89,25.72,288.333333333333,16.0208197875972,11.15,-64.05
-27.01,25.5689812077056,29.305,30.2005306244774,48.615,3.99515331370399,51.44,45.79,315,49.4974746830583,11.15,-64.55
-6.68666666666667,11.5816463999439,0,0,6.68666666666667,11.5816463999439,20.06,0,90,155.884572681199,11.15,-64.65
-22.595,18.9716749392351,1.67,2.36173664916307,22.89,18.554481938335,36.01,9.77,280,14.142135623731,11.15,-64.75
-6.45,9.12167747730646,7.685,10.8682312268372,10.03,14.1845620306021,20.06,0,160,226.274169979695,11.15,-64.85
12.085,17.0907709012789,9.285,0.68589357775095,17.745,11.2783531599254,25.72,9.77,215,205.060966544099,11.15,-64.95
-35.7633333333333,8.91256042522761,-3.43,20.7883212405427,39.44,10.7053678124574,51.44,30.87,270,30,11.15,-65.05
-30.715,4.41941738241592,17.735,7.65796644025031,36.01,0,36.01,36.01,300,14.142135623731,11.15,-65.15
-32.076,25.4748205096719,-7.712,16.4533908359341,35.906,25.8517142565053,72.02,9.77,254,24.0831891575846,11.15,-65.25
-27.14,5.64271211386865,-0.734999999999999,37.9787052175295,38.325,3.27390439689372,40.64,36.01,265,63.6396103067893,11.15,-65.75
-2.355,18.4908423280282,-30.395,42.9850212283302,38.58,32.7390439689371,61.73,15.43,220,70.7106781186548,11.15,-65.85
16.92,48.8186521731192,24.17,34.1815418025577,51.44,0,51.44,51.44,215,176.776695296637,11.15,-65.95
-11.57,2.54558441227157,3.86,5.45886435076015,12.6,4.00222438151586,15.43,9.77,285,21.2132034355964,11.15,-66.05
8.405,25.915463530487,13.625,2.55265548008344,23.15,10.9177287015203,30.87,15.43,190,183.847763108502,11.15,-66.25
