"latitude","longitude","InsularCoast","Laguna.d","Puerto.d","Rio.d","Afluente.Seco.d","Petroleo.d","Poblado.d","AbsorCoeffPhytoplank.Q3","AbsorCoeffNonAlgalMat.Median","ChlorophyllaConcent.Mean","PhotosyntheticRadiation.Q3","RemoteReflectance.Mean","SSTemperatureDay.Mean","SSTemperatureNight.Mean","SSTemperatureNight.Kurtosis","SeaLevelPreassure.Skewness","SeaSaltColumnDensity.Mean","SeaSaltColumnDensity.Sd","TwoMAirTemperature.Mean","SeaSaltConcentration.Mean","CarbonDioxide.Q1","CarbonDioxide.Skewness","MethaneNight.Median","MethaneNight.Q3","MethaneDay.Kurtosis","IncidentShortwave.Max","IncommingShortwave.Max","speed.cm.s.min"
12,-66.1,"Insular",58.615,120,120,120,120,63.018,7.943,15.85,33.3961,55.7112,0.4586,25.0185,24.4621,-2.0121,-0.3752,37.3816,5.4844,2.9957,69.7281,3.975,-3.1365,1.8236,1.8312,-2.2531,2.88,2.879,18.0726
12,-66.2,"Insular",48.781,120,120,120,120,52.198,7.943,15.85,34.4759,55.7112,0.4171,25.0234,24.5739,-1.7855,-0.3711,37.3816,5.4844,2.996,69.7281,3.975,-3.1365,1.8236,1.8312,-2.2531,2.88,2.879,20.2545
12,-66.7,"Insular",6.088,120,120,120,120,6.389,7.943,15.85,32.6995,54.9917,0.4031,24.8514,24.3399,-2.0055,-0.3676,37.3816,5.4843,2.9962,69.7281,3.975,-5.5975,1.8236,1.8312,-2.2531,2.88,2.879,19.1143
12,-66.8,"Insular",14.817,120,120,120,120,14.628,7.943,15.85,29.314,54.989,0.4021,24.8716,24.4133,-2.0143,-0.3676,37.3816,5.4843,2.9962,69.7281,3.975,-5.5975,1.8236,1.8312,-2.2531,2.88,2.879,19.7443
12,-67.6,"Insular",95.365,120,120,120,120,73.827,7.943,15.85,25.5173,54.9903,0.5095,25.4745,24.6503,-1.9875,-0.0539,39.1849,9.2315,2.9962,70.4441,3.975,-5.5975,1.8158,1.825,-0.1958,999,2.879,12.2149
12,-67.7,"Insular",120,120,120,120,120,63.107,11.6933,15.85,38.698,54.988,0.6711,25.4835,24.723,-1.9669,-0.0539,39.1849,9.2315,2.9962,70.4441,3.975,-5.5975,1.8158,1.825,0.0451,999,2.879,11.7452
12,-67.8,"Insular",120,120,120,120,120,52.45,7.943,15.85,22.1747,55.7112,0.5407,25.1523,24.5366,-2.0081,-0.0539,39.1849,9.2315,2.9962,70.4441,3.975,-5.5975,1.8158,1.825,-0.1063,999,2.879,15.2938
12,-68.1,"Insular",94.926,120,99.071,120,120,21.81,3.981,15.85,21.1686,55.7112,0.531,25.2109,24.6693,-1.9735,-0.0321,41.8897,12.4661,2.9973,71.1605,3.975,-5.5975,1.8207,1.8245,-0.9204,2.88,2.879,11.6694
12,-68.2,"Insular",89.683,120,92.177,120,120,13.793,3.981,15.85,22.0182,55.7113,0.5215,25.1791,24.5271,-2.0094,-0.0321,41.8897,12.4661,2.9973,71.1605,3.975,-5.5975,1.8207,1.8245,-0.9204,2.88,2.879,20.1947
12,-68.3,"Insular",85.054,120,85.856,120,120,11.887,3.981,15.85,20.9375,54.3354,0.5397,25.1117,24.6364,-1.9902,-0.0321,41.8897,12.4661,2.9973,71.1605,3.975,-5.5975,1.8207,1.8245,-0.9204,2.88,2.879,42.2703
12,-68.4,"Insular",78.214,120,80.517,120,120,18.135,3.981,15.85,19.7215,55.0549,0.5814,25.192,24.5429,-2.0053,-0.0321,41.8897,12.4661,2.9973,71.1605,3.975,-5.5975,1.8207,1.8245,-0.9204,2.88,2.879,57.2844
12,-68.6,"Insular",67.788,120,73.606,120,120,37.597,6.0657,15.85,20.5539,55.7112,0.5754,25.1575,24.6434,-1.9892,-0.0321,41.8897,12.4661,2.9973,71.1605,3.975,-5.5975,1.8207,1.8245,-0.9204,2.88,2.879,28.8438
12,-68.7,"Insular",64.729,120,69.195,91.78,120,28.099,3.981,15.85,20.3457,55.7113,0.5681,25.1632,24.4844,-2.0112,-0.0071,46.3978,15.4581,2.9973,78.3243,3.975,-4.6499,1.8207,1.8245,-0.9204,2.88,2.879,18.4875
12,-68.8,"Insular",62.379,120,65.318,83.54,120,19.141,4.501,15.85,19.9268,54.989,0.5924,24.9284,24.485,-2.0062,-0.0071,46.3978,15.4581,2.9973,78.3243,3.975,-3.5672,1.8207,1.8245,-0.9204,2.88,2.879,47.2443
12,-68.9,"Insular",61.717,120,61.444,75.969,120,13.407,3.981,15.85,19.8684,55.7113,0.5891,24.9286,24.4852,-2.0128,-0.0071,46.3978,15.4581,2.9973,78.3243,3.975,-3.5672,1.8207,1.8245,-0.9204,2.88,2.879,59.4069
12,-69,"Insular",58.816,120,58.259,69.287,120,15.152,3.981,15.85,19.831,55.7112,0.602,24.9925,24.5242,-2.0061,-0.0071,46.3978,15.4581,2.9973,78.3243,3.975,-3.5672,1.8219,1.8275,-1.8625,2.88,2.879,40.4936
12,-69.1,"Insular",56.795,120,56.392,63.775,120,22.714,3.981,15.85,19.9042,55.7112,0.5985,25.0103,24.3721,-2.0058,-0.0071,46.3978,15.4581,2.9973,78.3243,3.975,-3.5672,1.8219,1.8258,2.6276,2.88,2.879,33.9246
12,-69.8,"Continental",6.444,53.35,64.156,50.485,49.074,2.914,7.943,31.62,65.5348,55.7112,0.3741,24.6207,23.3851,-1.2537,0.2773,48.2011,16.1455,2.9973,85.4851,3.975,-3.5672,1.8219,1.8258,2.6276,2.88,2.879,21.6784
12,-69.8,"Insular",6.444,53.35,64.156,50.485,49.074,2.914,7.943,31.62,65.5348,55.7112,0.3741,24.6207,23.3851,-1.2537,0.2773,48.2011,16.1455,2.9973,85.4851,3.975,-3.5672,1.8219,1.8258,2.6276,2.88,2.879,21.6784
12,-70.2,"Continental",38.727,23.658,88.907,8.449,27.871,21.473,24.9723,57.2595,208.7384,54.3354,0.2718,23.158,21.71,0.0928,0.2938,51.8076,16.8544,2.9988,90.4989,3.975,-3.5672,1.8277,1.8308,-2.3333,2.88,2.879,0.6352
12,-70.3,"Insular",49.555,23.267,97.181,6.607,30.999,20.044,31.62,63.1,244.3812,54.3354,0.258,23.4309,22.5882,1.1056,0.2938,51.8076,16.8544,2.9988,90.4989,3.975,-3.5672,1.8277,1.8308,-2.3333,2.88,2.879,2.3929
12,-70.3,"Continental",49.555,23.267,97.181,6.607,30.999,20.044,31.62,63.1,244.3812,54.3354,0.258,23.4309,22.5882,1.1056,0.2938,51.8076,16.8544,2.9988,90.4989,3.975,-3.5672,1.8277,1.8308,-2.3333,2.88,2.879,2.3929
12,-70.4,"Insular",60.401,27.564,120,15.892,36.705,24.066,7.943,31.62,69.7554,56.3629,0.2774,23.968,23.0909,-0.7581,0.2938,51.8076,16.8544,2.9988,90.4989,3.975,-3.5672,1.8277,1.8308,-2.3333,2.88,2.879,12.4815
12,-70.7,"Insular",70.834,53.252,120,47.949,62.137,50.318,7.943,31.62,50.8095,57.0871,0.3454,24.4107,23.2166,-1.0416,0.2253,54.5124,20.1922,2.9952,103.3897,3.975,-3.5672,1.8277,1.8308,-2.3333,2.88,2.879,25.5879
12,-70.8,"Insular",60.353,63.256,120,58.775,71.921,60.467,7.943,31.62,51.8296,57.0871,0.35,24.4339,23.2347,-1.077,0.2253,54.5124,20.1922,2.9952,103.3897,3.975,-3.5672,1.8277,1.8308,-2.3333,2.88,2.879,18.5319
12,-70.9,"Insular",50.044,73.509,120,57.804,81.982,70.834,7.943,31.62,67.1079,56.7662,0.3849,24.6056,23.533,-1.5323,0.2253,54.5124,20.1922,2.9952,103.3897,3.975,-5.5917,1.8277,1.8308,-2.3333,2.88,2.879,8.4705
12,-71,"Insular",40.037,83.921,120,48.262,92.229,81.335,24.0974,31.62,144.1557,55.7113,0.5225,24.9636,23.9249,-1.6846,0.2253,54.5124,20.1922,2.9952,103.3897,3.975,-5.5917,1.8219,1.8275,-2.3333,2.88,2.879,15.7966
12,-71.1,"Continental",30.632,94.438,120,39.419,120,91.924,31.62,63.1,332.5022,54.3354,0.8316,25.3611,24.7669,-1.9499,0.2253,54.5124,20.1922,2.9952,103.3897,3.975,-5.5917,1.8246,1.8321,-2.3333,2.88,2.879,27.7445
12,-71.1,"Insular",30.632,94.438,120,39.419,120,91.924,31.62,63.1,332.5022,54.3354,0.8316,25.3611,24.7669,-1.9499,0.2253,54.5124,20.1922,2.9952,103.3897,3.975,-5.5917,1.8246,1.8321,-2.3333,2.88,2.879,27.7445
12,-71.2,"Continental",22.592,120,97.395,31.864,120,120,31.62,125.9,362.8817,55.7112,0.8204,25.6779,25.042,-1.7977,0.1866,53.6108,20.2335,2.9983,94.0795,3.975,-5.5917,1.8243,1.8318,10.9305,2.88,2.879,40.226
12,-71.2,"Insular",22.592,120,97.395,31.864,120,120,31.62,125.9,362.8817,55.7112,0.8204,25.6779,25.042,-1.7977,0.1866,53.6108,20.2335,2.9983,94.0795,3.975,-5.5917,1.8243,1.8318,10.9305,2.88,2.879,40.226
12,-71.3,"Continental",17.866,120,88.253,26.713,120,120,31.8585,113.3307,353.0915,52.9596,0.6835,25.6156,23.2137,-1.0668,0.1866,53.6108,20.2335,2.9983,94.0795,3.975,-5.5917,1.8251,1.8327,-2.3333,2.88,2.879,45.79
12.1,-67.6,"Insular",97.863,120,120,120,120,72.921,7.943,15.85,24.1872,55.7113,0.485,25.3433,24.8364,-1.9225,-0.0539,39.1849,9.2315,2.9962,70.4441,3.975,-5.5975,1.8245,1.832,2.2554,999,2.879,18.0757
12.1,-67.7,"Insular",120,120,120,120,120,62.048,7.943,15.85,24.6348,55.7112,0.5017,25.1836,24.6276,-1.9928,-0.0539,39.1849,9.2315,2.9962,70.4441,3.975,-5.5975,1.8245,1.832,2.2554,999,2.879,11.3499
12.1,-68.1,"Insular",120,120,120,120,120,18.561,5.2617,15.85,21.1033,54.7386,0.5304,25.4171,24.6362,-1.991,-0.0321,41.8897,12.4661,2.9973,71.1605,3.975,-5.5975,1.8262,1.8358,30.0129,2.88,2.879,9.9692
12.1,-68.2,"Insular",99.812,120,120,120,120,7.693,7.943,15.85,22.6958,54.3354,0.4594,25.3583,24.6602,-1.9859,-0.0321,41.8897,12.4661,2.9973,71.1605,3.975,-5.5975,1.8262,1.8358,30.0129,2.88,2.879,20.3966
12.1,-68.3,"Insular",93.627,120,95.41,120,120,3.204,4.9228,14.238,19.953,52.7865,0.5149,25.3724,24.5494,-2.0003,-0.0321,41.8897,12.4661,2.9973,71.1605,3.975,-5.5975,1.8262,1.8358,30.0129,2.88,2.879,50.7589
12.1,-68.4,"Insular",87.463,120,90.637,120,120,14.063,3.981,15.85,19.6957,54.3354,0.5741,25.1655,25.0986,-1.7565,-0.0321,41.8897,12.4661,2.9973,71.1605,3.975,-5.5975,1.8262,1.8358,30.0129,2.88,2.879,55.1588
12.1,-68.6,"Insular",78.282,120,84.04,120,120,35.806,3.981,15.85,19.3301,55.7112,0.6182,25.33,24.5286,-2.0095,-0.0321,41.8897,12.4661,2.9973,71.1605,3.975,-5.5975,1.8262,1.8358,30.0129,2.88,2.879,21.6467
12.1,-68.7,"Insular",75.538,120,79.4,99.08,120,24.962,3.981,15.85,19.7726,55.7113,0.5516,25.2889,24.5895,-2.0006,-0.0071,46.3978,15.4581,2.9973,78.3243,3.975,-4.6499,1.8262,1.8358,30.0129,2.88,2.879,13.5993
12.1,-68.8,"Insular",73.395,120,76.046,91.503,120,14.147,6.2895,15.85,21.1492,55.7112,0.5233,25.242,24.3909,-2.005,-0.0071,46.3978,15.4581,2.9973,78.3243,3.975,-3.5672,1.8276,1.8365,30.0129,2.88,2.879,13.0057
12.1,-68.9,"Insular",72.495,120,71.877,84.65,120,3.681,3.981,15.85,19.1101,53.9667,0.5532,25.4652,24.1787,-1.9673,-0.0071,46.3978,15.4581,2.9973,78.3243,3.975,-3.5672,1.8262,1.8358,30.0129,2.88,2.879,17.3709
12.1,-69,"Insular",69.64,120,69.176,78.711,120,7.961,3.981,7.943,19.3906,52.9596,0.5438,25.257,24.5871,-2.0008,-0.0071,46.3978,15.4581,2.9973,78.3243,3.975,-3.5672,1.8322,1.8385,-1.0882,2.88,2.879,12.4054
12.1,-69.1,"Insular",67.866,120,67.309,73.906,120,18.698,3.981,15.85,19.4541,55.0233,0.6074,25.1089,24.4955,-2.0117,-0.0071,46.3978,15.4581,2.9973,78.3243,3.975,-3.5672,1.8284,1.8372,30.0255,2.88,2.879,14.6218
12.1,-69.2,"Insular",67.814,120,66.29,70.469,120,29.534,3.981,15.85,19.89,55.7113,0.6243,25.1243,24.425,-2.0149,-0.0071,46.3978,15.4581,2.9973,78.3243,3.975,-3.5672,1.8284,1.8372,30.0255,2.88,2.879,9.0586
12.1,-69.8,"Insular",8.632,59.94,74.713,52.778,56.102,10.246,7.943,15.85,42.0199,55.7113,0.4462,24.6087,23.2384,-1.0843,0.2848,48.2011,16.1455,2.9973,85.4851,3.975,-3.5672,1.8284,1.8372,30.0255,2.88,2.879,14.8764
12.1,-69.8,"Continental",8.632,59.94,74.713,52.778,56.102,10.246,7.943,15.85,42.0199,55.7113,0.4462,24.6087,23.2384,-1.0843,0.2848,48.2011,16.1455,2.9973,85.4851,3.975,-3.5672,1.8284,1.8372,30.0255,2.88,2.879,14.8764
12.1,-69.9,"Continental",9.177,51.63,78.57,42.562,48.833,11.877,7.1048,31.62,47.1469,55.4433,0.4225,25.1982,23.5443,-1.5228,0.2448,48.2011,16.1455,2.9973,85.4851,3.975,-3.5672,1.8493,1.8497,30.0255,2.88,2.879,11.9516
12.1,-70.1,"Continental",28.514,38.021,89.815,23.945,39.613,30.376,29.8036,60.4565,218.1425,55.7112,0.3815,23.5222,22.3542,3.3426,0.2938,51.8076,16.8544,2.9988,90.4989,3.975,-3.5672,1.8301,1.8391,12.6412,2.88,2.879,17.3865
12.1,-70.2,"Insular",39.143,34.504,96.793,17.581,38.943,32.037,31.62,94.5,432.7967,54.3354,0.2625,22.9878,22.3618,2.5529,0.2938,51.8076,16.8544,2.9988,90.4989,3.975,-3.5672,1.8301,1.8391,12.6412,2.88,2.879,6.3093
12.1,-70.2,"Continental",39.143,34.504,96.793,17.581,38.943,32.037,31.62,94.5,432.7967,54.3354,0.2625,22.9878,22.3618,2.5529,0.2938,51.8076,16.8544,2.9988,90.4989,3.975,-3.5672,1.8301,1.8391,12.6412,2.88,2.879,6.3093
12.1,-70.3,"Insular",49.878,34.238,120,16.774,41.239,31.097,15.85,63.1,196.6519,55.7113,0.28,23.368,22.649,0.9319,0.2938,51.8076,16.8544,2.9988,90.4989,3.975,-3.5672,1.8301,1.8391,12.6412,2.88,2.879,8.9035
12.1,-70.7,"Insular",74.361,58.871,120,50.358,68.074,55.645,7.943,31.62,41.9569,57.0871,0.3467,24.2821,23.2614,-1.1285,0.2253,54.5124,20.1922,2.9952,103.3897,3.975,-3.5672,1.8301,1.8391,12.6412,2.88,2.879,8.5675
12.1,-70.8,"Insular",64.461,68.051,120,60.753,77.105,64.964,7.943,15.85,42.8627,55.7112,0.35,24.244,23.1982,-1.0037,0.2253,54.5124,20.1922,2.9952,103.3897,3.975,-3.5672,1.8301,1.8391,12.6412,2.88,2.879,7.6099
12.1,-70.9,"Insular",54.932,77.67,120,63.464,86.562,74.706,7.943,31.62,48.3741,55.7112,0.3569,24.2824,23.1983,-0.8093,0.2253,54.5124,20.1922,2.9952,103.3897,3.975,-5.5917,1.8301,1.8391,12.6412,2.88,2.879,14.7795
12.1,-71,"Insular",46.005,87.585,120,54.918,96.32,84.725,7.943,31.62,86.2282,55.7113,0.4116,24.506,23.5335,-1.5387,0.2253,54.5124,20.1922,2.9952,103.3897,3.975,-5.5917,1.8329,1.842,-0.9908,2.88,2.879,16.4215
12.1,-71.1,"Continental",38.105,97.705,120,47.339,120,94.933,31.62,63.1,183.2014,55.7112,0.6094,25.0734,24.137,-1.9703,0.2253,54.5124,20.1922,2.9952,103.3897,3.975,-5.5917,1.831,1.8391,0.2448,2.88,2.879,10.0532
12.1,-71.1,"Insular",38.105,97.705,120,47.339,120,94.933,31.62,63.1,183.2014,55.7112,0.6094,25.0734,24.137,-1.9703,0.2253,54.5124,20.1922,2.9952,103.3897,3.975,-5.5917,1.831,1.8391,0.2448,2.88,2.879,10.0532
12.1,-71.2,"Continental",32.004,120,120,41.263,120,120,26.8853,59.4342,224.7963,54.1759,0.6311,25.3767,24.4145,-1.9394,0.1866,53.6108,20.2335,2.9983,94.0795,3.975,-5.5917,1.831,1.8391,0.2448,2.88,2.879,22.3401
12.2,-68.1,"Insular",120,120,120,120,120,21.462,6.474,15.85,22.2969,55.3487,0.4311,25.2627,24.7248,-1.9658,-0.0321,41.8897,12.4661,2.9973,71.1605,3.975,-5.5975,1.8262,1.8358,30.0129,2.88,2.879,18.1201
12.2,-68.2,"Insular",120,120,120,120,120,13.244,7.943,15.85,23.2515,54.3354,0.3618,25.3857,24.6986,-1.975,-0.0321,41.8897,12.4661,2.9973,71.1605,3.975,-5.5975,1.8262,1.8358,30.0129,2.88,2.879,24.6317
12.2,-68.3,"Insular",120,120,120,120,120,11.248,7.943,7.943,20.9997,51.5838,0.25,21.71,24.425,-2.0172,-0.0321,41.8897,12.4661,2.9973,71.1605,3.975,-5.5975,1.8262,1.8358,30.0129,2.88,2.879,37.1144
12.2,-68.4,"Insular",97.104,120,120,120,120,17.719,3.981,15.85,19.5873,54.3354,0.47,25.2438,24.8129,-1.9329,-0.0321,41.8897,12.4661,2.9973,71.1605,3.975,-5.5975,1.8262,1.8358,30.0129,2.88,2.879,43.6683
12.2,-68.5,"Insular",92.467,120,97.692,120,120,27.161,3.981,15.85,19.362,54.703,0.5709,25.4386,24.787,-1.9434,-0.0321,41.8897,12.4661,2.9973,71.1605,3.975,-5.5975,1.8262,1.8358,30.0129,2.88,2.879,27.3266
12.2,-68.7,"Insular",86.306,120,89.823,120,120,26.532,3.981,15.85,19.5571,55.215,0.5897,25.1918,24.6995,-1.9743,-0.0071,46.3978,15.4581,2.9973,78.3243,3.975,-4.6499,1.8262,1.8358,30.0129,2.88,2.879,15.5509
12.2,-68.8,"Insular",84.438,120,86.154,120,120,16.767,5.8637,15.85,19.9459,55.2071,0.548,25.1351,24.5494,-1.9924,-0.0071,46.3978,15.4581,2.9973,78.3243,3.975,-3.5672,1.8262,1.8358,30.0129,2.88,2.879,11.8581
12.2,-68.9,"Insular",83.086,120,82.49,93.847,120,9.728,3.981,15.85,20.9128,54.5741,0.5485,25.0631,24.6041,-1.9972,-0.0071,46.3978,15.4581,2.9973,78.3243,3.975,-3.5672,1.8262,1.8358,30.0129,2.88,2.879,19.0167
12.2,-69.1,"Insular",78.951,120,78.282,84.287,120,20.75,3.981,14.8391,19.1955,52.9596,0.5248,25.2797,24.504,-2.0109,-0.0071,46.3978,15.4581,2.9973,78.3243,3.975,-3.5672,1.8284,1.8372,30.0255,2.88,2.879,19.2412
12.2,-69.2,"Insular",72.531,120,77.408,81.291,120,30.871,3.981,15.85,19.3365,54.3354,0.6161,25.0098,24.506,-2.0114,-0.0071,46.3978,15.4581,2.9973,78.3243,3.975,-3.5672,1.8284,1.8372,30.0255,2.88,2.879,15.9898
12.2,-69.3,"Insular",62.065,120,78.057,79.681,120,41.374,3.981,15.85,19.7751,53.9622,0.6177,25.0122,24.3978,-2.0138,0.1294,47.1893,15.7598,2.9973,81.4671,3.975,-3.5672,1.8284,1.8372,30.0255,2.88,2.879,7.228
12.2,-69.8,"Insular",18.835,67.142,85.413,57.18,64.296,20.987,7.943,15.85,35.4633,55.7113,0.5014,24.7312,23.7174,-1.7132,0.278,48.2011,16.1455,2.9973,85.4851,3.975,-3.5672,1.8284,1.8372,30.0255,2.88,2.879,16.2087
12.2,-69.9,"Insular",19.091,59.526,88.805,47.916,58.064,21.829,7.943,31.62,57.3724,55.7112,0.4723,24.5466,23.432,-1.4066,0.2448,48.2011,16.1455,2.9973,85.4851,3.975,-3.5672,1.8284,1.8372,30.0255,2.88,2.879,14.2713
12.2,-69.9,"Continental",19.091,59.526,88.805,47.916,58.064,21.829,7.943,31.62,57.3724,55.7112,0.4723,24.5466,23.432,-1.4066,0.2448,48.2011,16.1455,2.9973,85.4851,3.975,-3.5672,1.8284,1.8372,30.0255,2.88,2.879,14.2713
12.2,-70,"Insular",24.71,53.058,93.35,39.483,53.343,27.367,16.8171,33.5505,103.3199,55.7112,0.4687,24.3828,23.1443,-0.5477,0.2938,51.8076,16.8544,2.9988,90.4989,3.975,-3.5672,1.8339,1.8414,-0.0868,2.88,2.879,18.7841
12.2,-70,"Continental",24.71,53.058,93.35,39.483,53.343,27.367,16.8171,33.5505,103.3199,55.7112,0.4687,24.3828,23.1443,-0.5477,0.2938,51.8076,16.8544,2.9988,90.4989,3.975,-3.5672,1.8339,1.8414,-0.0868,2.88,2.879,18.7841
12.2,-70.1,"Insular",33.061,48.204,98.89,32.531,50.56,33.952,31.62,63.1,220.2645,55.7112,0.4334,23.6602,22.6125,1.1087,0.2938,51.8076,16.8544,2.9988,90.4989,3.975,-3.5672,1.8301,1.8391,12.6412,2.88,2.879,22.2336
12.2,-70.1,"Continental",33.061,48.204,98.89,32.531,50.56,33.952,31.62,63.1,220.2645,55.7112,0.4334,23.6602,22.6125,1.1087,0.2938,51.8076,16.8544,2.9988,90.4989,3.975,-3.5672,1.8301,1.8391,12.6412,2.88,2.879,22.2336
12.2,-70.2,"Insular",42.567,45.483,120,28.179,50.037,41.294,31.62,63.1,207.2738,55.7113,0.3644,23.2579,22.3935,2.7817,0.2938,51.8076,16.8544,2.9988,90.4989,3.975,-3.5672,1.8301,1.8391,12.6412,2.88,2.879,16.446
12.2,-70.2,"Continental",42.567,45.483,120,28.179,50.037,41.294,31.62,63.1,207.2738,55.7113,0.3644,23.2579,22.3935,2.7817,0.2938,51.8076,16.8544,2.9988,90.4989,3.975,-3.5672,1.8301,1.8391,12.6412,2.88,2.879,16.446
12.2,-70.3,"Insular",52.604,45.281,120,27.683,51.843,42.186,25.8958,31.62,159.8921,56.2107,0.3464,23.2506,22.58,1.318,0.2938,51.8076,16.8544,2.9988,90.4989,3.975,-3.5672,1.8301,1.8391,12.6412,2.88,2.879,10.4693
12.2,-70.7,"Insular",79.303,65.902,120,54.955,75.195,62.515,7.943,31.62,48.3615,56.0738,0.3673,24.0394,23.0971,-0.7713,0.2253,54.5124,20.1922,2.9952,103.3897,3.975,-3.5672,1.8301,1.8391,12.6412,2.88,2.879,9.7823
12.2,-70.8,"Insular",70.108,74.214,120,64.612,83.456,70.935,7.943,15.85,42.258,55.7112,0.3793,24.1413,23.2614,-1.1285,0.2253,54.5124,20.1922,2.9952,103.3897,3.975,-3.5672,1.8301,1.8391,12.6412,2.88,2.879,11.4884
12.2,-70.9,"Insular",61.465,83.12,120,70.437,92.261,79.949,7.943,24.6988,41.3791,55.7113,0.3594,24.1008,23.0594,-0.5878,0.2253,54.5124,20.1922,2.9952,103.3897,3.975,-5.5917,1.8301,1.8391,12.6412,2.88,2.879,24.9466
12.3,-68.1,"Insular",120,120,120,120,120,28.706,7.1533,15.85,23.2448,55.7113,0.4929,25.2498,24.6288,-1.9926,-0.1092,39.1849,9.2315,2.9973,71.877,3.975,-5.5975,1.8262,1.8358,30.0129,2.88,2.879,16.9023
12.3,-68.2,"Insular",120,120,120,120,120,23.214,7.943,15.85,22.705,55.7112,0.475,25.0832,24.7952,-1.9404,-0.1092,39.1849,9.2315,2.9973,71.877,3.975,-5.5975,1.8262,1.8358,30.0129,2.88,2.879,19.0101
12.3,-68.3,"Insular",120,120,120,120,120,22.137,7.943,15.85,22.493,54.3354,0.4165,25.2646,24.569,-2.0012,-0.1092,39.1849,9.2315,2.9973,71.877,3.975,-5.5975,1.8262,1.8358,30.0129,2.88,2.879,18.7912
12.3,-68.4,"Insular",120,120,120,120,120,26.027,7.3691,18.3645,22.4949,54.2164,0.5194,25.2438,24.6931,-1.9588,-0.1092,39.1849,9.2315,2.9973,71.877,3.975,-5.5975,1.828,1.8367,30.0129,2.88,2.879,23.7214
12.3,-68.5,"Insular",120,120,120,120,120,33.182,6.9525,15.85,20.2491,52.9596,0.5045,25.3991,24.9262,-1.8763,-0.0981,39.5735,9.6963,2.9973,71.7741,3.975,-5.5975,1.8262,1.8358,30.0129,2.88,2.879,17.3606
12.3,-68.8,"Insular",95.498,120,96.477,120,120,24.687,3.981,15.85,19.786,52.9596,0.522,25.2477,24.653,-1.9872,0.045,44.5946,14.5102,2.9973,76.1749,3.975,-3.5672,1.8262,1.8358,30.0129,2.88,2.879,13.1577
12.3,-68.9,"Insular",93.799,120,93.221,120,120,20.567,3.981,15.85,20.0143,53.8274,0.5552,25.1365,24.6835,-1.9789,0.045,44.5946,14.5102,2.9973,76.1749,3.975,-3.5672,1.8262,1.8358,30.0129,2.88,2.879,18.7943
12.3,-69,"Insular",91.388,120,91.156,98.624,120,21.744,3.981,15.85,20.4466,54.3354,0.558,25.2037,24.7312,-1.9642,0.045,44.5946,14.5102,2.9973,76.1749,3.975,-3.5672,1.8394,1.8443,-0.2806,2.88,2.879,21.7742
12.3,-69.1,"Insular",86.202,120,89.292,94.836,120,27.547,2.6508,7.943,24.8492,54.3354,0.6,21.71,24.2161,-1.9986,0.045,44.5946,14.5102,2.9973,76.1749,3.975,-3.5672,1.8284,1.8372,30.0255,2.88,2.879,11.1802
12.3,-69.2,"Insular",76.068,120,88.527,92.184,120,35.792,3.981,7.943,18.9859,52.9596,0.6,25.1779,24.4655,-2.014,0.0384,44.8213,14.6294,2.9973,76.445,3.975,-3.5672,1.8284,1.8372,30.0255,2.88,2.879,13.071
12.3,-69.3,"Insular",66.169,120,89.094,90.768,120,45.161,3.981,15.85,19.5114,54.3354,0.5953,25.0991,24.4377,-2.0147,0.0824,45.7328,15.0793,2.9973,79.8418,3.975,-3.5672,1.8284,1.8372,30.0255,2.88,2.879,9.5392
12.3,-69.8,"Insular",29.704,75.05,96.208,63.253,73.265,20.61,7.943,15.85,24.5127,55.7113,0.5654,24.9598,24.3427,-2.0115,0.0431,46.3978,15.4581,2.9973,82.6205,3.975,-3.5672,1.8284,1.8372,30.0255,2.88,2.879,12.7988
12.3,-69.9,"Insular",29.867,68.324,99.231,55.025,67.864,16.409,7.943,15.85,34.0382,57.0871,0.5241,24.7178,24.0148,-1.9212,0.0138,46.3978,15.4581,2.9973,82.6205,3.975,-3.5672,1.8284,1.8372,30.0255,2.88,2.879,10.5396
12.3,-70,"Insular",33.735,62.772,120,47.863,63.873,18.7,7.943,15.85,44.0526,55.7113,0.5036,24.5256,23.5335,-1.5387,0.2521,49.1027,16.4022,2.9973,89.7824,3.975,-3.5672,1.8339,1.8414,-0.0868,2.88,2.879,11.5852
12.3,-70.1,"Insular",40.253,58.728,120,42.313,61.568,25.807,11.0951,31.62,64.2191,57.0871,0.4647,24.2488,23.2407,-1.0879,0.2521,49.1027,16.4022,2.9973,89.7824,3.975,-3.5672,1.8301,1.8391,12.6412,2.88,2.879,15.514
12.3,-70.2,"Insular",48.362,56.517,120,39.068,61.14,34.904,15.85,31.62,83.4394,57.0871,0.4292,23.8491,22.9971,-0.5079,0.2521,49.1027,16.4022,2.9973,89.7824,3.975,-3.5672,1.8301,1.8391,12.6412,2.88,2.879,12.9967
12.4,-68.3,"Insular",120,120,120,120,120,33.179,4.5439,15.85,21.6359,55.7112,0.46,25.2596,24.7538,-1.9563,-0.1092,39.1849,9.2315,2.9973,71.877,3.975,-5.5975,1.8262,1.8358,30.0129,2.88,2.879,17.301
12.4,-68.4,"Insular",120,120,120,120,120,35.891,3.981,15.85,20.8863,55.7113,0.5172,25.2066,24.8188,-1.9306,-0.1092,39.1849,9.2315,2.9973,71.877,3.975,-5.5975,1.8262,1.8358,30.0129,2.88,2.879,24.0492
