"latitude","longitude","speed.m.s.mean","direction.deg.t.mean"
10.73,-71.67,0.1,196.485355648536
10.72,-71.68,0.1,196.443514644351
10.72,-71.67,0.1,196.401673640167
10.74,-71.65,0.1,196.359832635983
10.72,-71.65,0.1,196.317991631799
10.72,-71.64,0.1,196.276150627615
10.73,-71.64,0.1,196.234309623431
10.73,-71.65,0.1,196.192468619247
10.74,-71.64,0.1,196.150627615063
10.69,-71.68,0.1,196.108786610879
10.69,-71.67,0.1,196.066945606695
10.7,-71.67,0.1,196.02510460251
10.7,-71.68,0.1,195.983263598326
10.76,-71.59,0.1,195.941422594142
10.74,-71.59,0.1,195.899581589958
10.7,-71.64,0.1,195.857740585774
10.7,-71.65,0.1,195.81589958159
10.73,-71.59,0.1,195.774058577406
10.73,-71.58,0.1,195.732217573222
10.72,-71.58,0.1,195.690376569038
10.72,-71.59,0.1,195.648535564854
10.7,-71.59,0.1,195.606694560669
10.7,-71.58,0.1,195.564853556485
10.69,-71.58,0.1,195.523012552301
10.69,-71.59,0.1,195.481171548117
10.68,-71.59,0.1,195.439330543933
10.68,-71.58,0.1,195.397489539749
10.69,-71.65,0.1,195.355648535565
10.69,-71.64,0.1,195.313807531381
10.68,-71.64,0.1,195.271966527197
10.67,-71.58,0.1,195.230125523013
10.67,-71.59,0.1,195.188284518828
10.65,-71.59,0.1,195.146443514644
10.65,-71.58,0.1,195.10460251046
10.64,-71.58,0.1,195.062761506276
10.64,-71.59,0.1,195.020920502092
10.63,-71.58,0.1,194.979079497908
10.68,-71.65,0.1,194.937238493724
10.67,-71.65,0.1,194.89539748954
10.67,-71.64,0.1,194.853556485356
10.63,-71.59,0.1,194.811715481172
10.62,-71.58,0.1,194.769874476987
10.62,-71.59,0.1,194.728033472803
10.6,-71.59,0.1,194.686192468619
10.65,-71.64,0.1,194.644351464435
10.65,-71.65,0.1,194.602510460251
10.64,-71.65,0.1,194.560669456067
10.64,-71.64,0.1,194.518828451883
10.63,-71.64,0.1,194.476987447699
10.63,-71.65,0.1,194.435146443515
10.63,-71.67,0.1,194.393305439331
10.63,-71.68,0.1,194.351464435146
10.64,-71.68,0.1,194.309623430962
10.64,-71.67,0.1,194.267782426778
10.65,-71.67,0.1,194.225941422594
10.65,-71.68,0.1,194.18410041841
10.67,-71.68,0.1,194.142259414226
10.67,-71.67,0.1,194.100418410042
10.68,-71.67,0.1,194.058577405858
10.68,-71.68,0.1,194.016736401674
10.62,-71.65,0.1,193.97489539749
10.62,-71.64,0.1,193.933054393305
10.62,-71.68,0.1,193.891213389121
10.62,-71.67,0.1,193.849372384937
10.59,-71.59,0.1,193.807531380753
10.6,-71.64,0.1,193.765690376569
10.6,-71.65,0.1,193.723849372385
10.59,-71.65,0.1,193.682008368201
10.59,-71.64,0.1,193.640167364017
10.59,-71.68,0.1,193.598326359833
10.59,-71.67,0.1,193.556485355649
10.6,-71.67,0.1,193.514644351464
10.6,-71.68,0.1,193.47280334728
10.58,-71.59,0.1,193.430962343096
10.58,-71.64,0.1,193.389121338912
10.58,-71.65,0.1,193.347280334728
10.58,-71.67,0.1,193.305439330544
10.58,-71.68,0.1,193.26359832636
10.56,-71.68,0.1,193.221757322176
10.56,-71.67,0.1,193.179916317992
10.56,-71.65,0.1,193.138075313808
10.56,-71.64,0.1,193.096234309623
10.56,-71.59,0.1,193.054393305439
10.55,-71.67,0.1,193.012552301255
10.55,-71.68,0.1,192.970711297071
10.54,-71.67,0.1,192.928870292887
10.54,-71.65,0.1,192.887029288703
10.54,-71.64,0.1,192.845188284519
10.55,-71.64,0.1,192.803347280335
10.55,-71.65,0.1,192.761506276151
10.55,-71.58,0.1,192.719665271967
10.55,-71.59,0.1,192.677824267782
10.54,-71.59,0.1,192.635983263598
10.53,-71.64,0.1,192.594142259414
10.53,-71.65,0.1,192.55230125523
10.53,-71.58,0.1,192.510460251046
10.53,-71.59,0.1,192.468619246862
10.51,-71.59,0.1,192.426778242678
10.51,-71.58,0.1,192.384937238494
10.5,-71.58,0.1,192.34309623431
10.5,-71.59,0.1,192.301255230126
10.49,-71.59,0.1,192.259414225941
10.49,-71.58,0.1,192.217573221757
10.54,-71.68,0.1,192.175732217573
10.53,-71.67,0.1,192.133891213389
10.53,-71.68,0.1,192.092050209205
10.51,-71.68,0.1,192.050209205021
10.51,-71.67,0.1,192.008368200837
10.5,-71.67,0.1,191.966527196653
10.5,-71.68,0.1,191.924686192469
10.5,-71.64,0.1,191.882845188285
10.5,-71.65,0.1,191.8410041841
10.51,-71.65,0.1,191.799163179916
10.51,-71.64,0.1,191.757322175732
10.49,-71.68,0.1,191.715481171548
10.49,-71.67,0.1,191.673640167364
10.49,-71.65,0.1,191.63179916318
10.49,-71.64,0.1,191.589958158996
10.6,-71.58,0.1,191.548117154812
10.59,-71.58,0.1,191.506276150628
10.47,-71.58,0.1,191.464435146444
10.47,-71.59,0.1,191.422594142259
10.47,-71.64,0.1,191.380753138075
10.47,-71.65,0.1,191.338912133891
10.47,-71.67,0.1,191.297071129707
10.47,-71.68,0.1,191.255230125523
10.45,-71.58,0.1,191.213389121339
10.45,-71.59,0.1,191.171548117155
10.46,-71.59,0.1,191.129707112971
10.46,-71.58,0.1,191.087866108787
10.46,-71.64,0.1,191.046025104603
10.46,-71.65,0.1,191.004184100418
10.44,-71.59,0.1,190.962343096234
10.44,-71.58,0.1,190.92050209205
10.43,-71.58,0.1,190.878661087866
10.43,-71.59,0.1,190.836820083682
10.45,-71.64,0.1,190.794979079498
10.44,-71.64,0.1,190.753138075314
10.41,-71.58,0.1,190.71129707113
10.4,-71.58,0.1,190.669456066946
10.45,-71.65,0.1,190.627615062761
10.44,-71.65,0.1,190.585774058577
10.46,-71.67,0.1,190.543933054393
10.43,-71.64,0.1,190.502092050209
10.41,-71.65,0.1,190.460251046025
10.56,-71.58,0.1,190.418410041841
10.44,-71.67,0.1,190.376569037657
10.44,-71.68,0.1,190.334728033473
10.44,-71.69,0.1,190.292887029289
10.43,-71.68,0.1,190.251046025105
10.45,-71.68,0.1,190.209205020921
10.46,-71.68,0.1,190.167364016736
10.4,-71.65,0.1,190.125523012552
10.43,-71.69,0.1,190.083682008368
10.4,-71.67,0.1,190.041841004184
10.4,-71.68,0.1,190
10.39,-71.67,0.1,190
10.41,-71.67,0.1,190.402684563758
10.4,-71.69,0.1,190.805369127517
10.41,-71.69,0.1,191.208053691275
10.41,-71.7,0.1,191.610738255034
10.41,-71.72,0.1,192.013422818792
10.43,-71.7,0.1,192.41610738255
10.4,-71.7,0.1,192.818791946309
10.39,-71.7,0.1,193.221476510067
10.39,-71.68,0.1,193.624161073825
10.36,-71.67,0.1,194.026845637584
10.37,-71.68,0.1,194.429530201342
10.34,-71.68,0.1,194.832214765101
10.35,-71.69,0.1,195.234899328859
10.36,-71.69,0.1,195.637583892617
10.36,-71.68,0.1,196.040268456376
10.37,-71.69,0.1,196.442953020134
10.37,-71.7,0.1,196.845637583893
10.4,-71.72,0.1,197.248322147651
10.39,-71.72,0.1,197.651006711409
10.39,-71.73,0.1,198.053691275168
10.36,-71.7,0.1,198.456375838926
10.45,-71.56,0.1,198.859060402685
10.44,-71.56,0.1,199.261744966443
10.43,-71.56,0.1,199.664429530201
10.4,-71.56,0.1,200.06711409396
10.41,-71.56,0.1,200.469798657718
10.37,-71.73,0.1,200.872483221477
10.37,-71.72,0.1,201.275167785235
10.36,-71.72,0.1,201.677852348993
10.32,-71.68,0.1,202.080536912752
10.34,-71.69,0.1,202.48322147651
10.34,-71.7,0.1,202.885906040268
10.36,-71.73,0.1,203.288590604027
10.35,-71.73,0.1,203.691275167785
10.35,-71.72,0.1,204.093959731544
10.34,-71.73,0.1,204.496644295302
10.32,-71.72,0.1,204.89932885906
10.32,-71.7,0.1,205.302013422819
10.31,-71.7,0.1,205.704697986577
10.31,-71.69,0.1,206.107382550336
10.3,-71.7,0.1,206.510067114094
10.32,-71.74,0.1,206.912751677852
10.32,-71.75,0.1,207.315436241611
10.31,-71.75,0.1,207.718120805369
10.31,-71.74,0.1,208.120805369128
10.31,-71.73,0.1,208.523489932886
10.31,-71.72,0.1,208.926174496644
10.3,-71.72,0.1,209.328859060403
10.3,-71.73,0.1,209.731543624161
10.3,-71.74,0.1,210.134228187919
10.29,-71.73,0.1,210.536912751678
10.29,-71.72,0.1,210.939597315436
10.29,-71.74,0.1,211.342281879195
10.31,-71.77,0.1,211.744966442953
10.29,-71.75,0.1,212.147651006711
10.27,-71.72,0.1,212.55033557047
10.27,-71.73,0.1,212.953020134228
10.27,-71.74,0.1,213.355704697987
10.27,-71.75,0.1,213.758389261745
10.26,-71.75,0.1,214.161073825503
10.26,-71.74,0.1,214.563758389262
10.25,-71.74,0.1,214.96644295302
10.25,-71.73,0.1,215.369127516779
10.25,-71.75,0.1,215.771812080537
10.27,-71.77,0.1,216.174496644295
10.3,-71.77,0.1,216.577181208054
10.29,-71.78,0.1,216.979865771812
10.29,-71.79,0.1,217.38255033557
10.26,-71.79,0.1,217.785234899329
10.26,-71.78,0.1,218.187919463087
10.26,-71.77,0.1,218.590604026846
10.27,-71.78,0.1,218.993288590604
10.27,-71.79,0.1,219.395973154362
10.27,-71.81,0.1,219.798657718121
10.26,-71.81,0.1,220.201342281879
10.26,-71.82,0.1,220.604026845638
10.25,-71.77,0.1,221.006711409396
10.25,-71.78,0.1,221.409395973154
10.25,-71.79,0.1,221.812080536913
10.25,-71.82,0.1,222.214765100671
10.25,-71.81,0.1,222.61744966443
10.22,-71.78,0.1,223.020134228188
10.22,-71.77,0.1,223.422818791946
10.23,-71.77,0.1,223.825503355705
10.23,-71.78,0.1,224.228187919463
10.23,-71.79,0.1,224.630872483221
10.23,-71.75,0.1,225.03355704698
10.22,-71.75,0.1,225.436241610738
10.22,-71.74,0.1,225.838926174497
10.23,-71.81,0.1,226.241610738255
10.21,-71.77,0.1,226.644295302013
10.21,-71.78,0.1,227.046979865772
10.22,-71.79,0.1,227.44966442953
10.23,-71.82,0.1,227.852348993289
10.22,-71.82,0.1,228.255033557047
10.22,-71.81,0.1,228.657718120805
10.21,-71.81,0.1,229.060402684564
10.2,-71.78,0.1,229.463087248322
10.2,-71.77,0.1,229.865771812081
10.21,-71.79,0.1,230.268456375839
10.21,-71.82,0.1,230.671140939597
10.2,-71.82,0.1,231.073825503356
10.2,-71.83,0.1,231.476510067114
10.2,-71.81,0.1,231.879194630872
10.2,-71.79,0.1,232.281879194631
10.18,-71.78,0.1,232.684563758389
10.18,-71.79,0.1,233.087248322148
10.17,-71.79,0.1,233.489932885906
10.16,-71.78,0.1,233.892617449664
10.16,-71.77,0.1,234.295302013423
10.17,-71.77,0.1,234.697986577181
10.14,-71.77,0.1,235.10067114094
10.14,-71.78,0.1,235.503355704698
10.14,-71.79,0.1,235.906040268456
10.13,-71.78,0.1,236.308724832215
10.16,-71.82,0.1,236.711409395973
10.17,-71.83,0.1,237.114093959732
10.17,-71.82,0.1,237.51677852349
10.17,-71.81,0.1,237.919463087248
10.18,-71.81,0.1,238.322147651007
10.18,-71.82,0.1,238.724832214765
10.18,-71.83,0.1,239.127516778523
10.16,-71.81,0.1,239.530201342282
10.17,-71.84,0.1,239.93288590604
10.13,-71.79,0.1,240.335570469799
10.13,-71.81,0.1,240.738255033557
10.13,-71.82,0.1,241.140939597315
10.13,-71.83,0.1,241.543624161074
10.14,-71.84,0.1,241.946308724832
10.14,-71.83,0.1,242.348993288591
10.14,-71.82,0.1,242.751677852349
10.16,-71.83,0.1,243.154362416107
10.16,-71.84,0.1,243.557046979866
10.12,-71.81,0.1,243.959731543624
10.16,-71.86,0.1,244.362416107383
10.13,-71.84,0.1,244.765100671141
10.11,-71.81,0.1,245.167785234899
10.11,-71.82,0.1,245.570469798658
10.11,-71.83,0.1,245.973154362416
10.11,-71.84,0.1,246.375838926174
10.12,-71.84,0.1,246.778523489933
10.12,-71.83,0.1,247.181208053691
10.12,-71.86,0.1,247.58389261745
10.13,-71.87,0.1,247.986577181208
10.13,-71.86,0.1,248.389261744966
10.14,-71.86,0.1,248.791946308725
10.08,-71.82,0.1,249.194630872483
10.09,-71.82,0.1,249.597315436242
10.09,-71.83,0.1,250
10.09,-71.81,0.1,250
10.12,-71.87,0.1,249.899749373434
10.13,-71.88,0.1,249.799498746867
10.12,-71.89,0.1,249.699248120301
10.11,-71.88,0.1,249.598997493734
10.11,-71.87,0.1,249.498746867168
10.11,-71.86,0.1,249.398496240602
10.09,-71.86,0.1,249.298245614035
10.08,-71.84,0.1,249.197994987469
10.08,-71.83,0.1,249.097744360902
10.09,-71.84,0.1,248.997493734336
10.07,-71.84,0.1,248.897243107769
10.07,-71.83,0.1,248.796992481203
10.07,-71.82,0.1,248.696741854637
10.06,-71.83,0.1,248.59649122807
10.11,-71.89,0.1,248.496240601504
10.09,-71.87,0.1,248.395989974937
10.09,-71.88,0.1,248.295739348371
10.09,-71.89,0.1,248.195488721805
10.08,-71.89,0.1,248.095238095238
10.07,-71.89,0.1,247.994987468672
10.07,-71.88,0.1,247.894736842105
10.07,-71.87,0.1,247.794486215539
10.07,-71.86,0.1,247.694235588972
10.06,-71.86,0.1,247.593984962406
10.06,-71.87,0.1,247.49373433584
10.06,-71.88,0.1,247.393483709273
10.06,-71.89,0.1,247.293233082707
10.04,-71.88,0.1,247.19298245614
10.04,-71.87,0.1,247.092731829574
10.04,-71.86,0.1,246.992481203008
10.03,-71.86,0.1,246.892230576441
10.03,-71.87,0.1,246.791979949875
10.02,-71.86,0.1,246.691729323308
10.09,-71.91,0.1,246.591478696742
10.11,-71.91,0.1,246.491228070175
10.08,-71.87,0.1,246.390977443609
10.08,-71.86,0.1,246.290726817043
10.06,-71.84,0.1,246.190476190476
10.04,-71.84,0.1,246.09022556391
10.01,-71.86,0.1,245.989974937343
10.08,-71.91,0.1,245.889724310777
10.04,-71.89,0.1,245.789473684211
10.03,-71.88,0.1,245.689223057644
10.03,-71.89,0.1,245.588972431078
10.02,-71.89,0.1,245.488721804511
10.01,-71.88,0.1,245.388471177945
10.01,-71.87,0.1,245.288220551378
10.02,-71.87,0.1,245.187969924812
9.99,-71.87,0.1,245.087719298246
9.99,-71.88,0.1,244.987468671679
9.99,-71.89,0.1,244.887218045113
9.98,-71.88,0.1,244.786967418546
9.98,-71.87,0.1,244.68671679198
10.02,-71.91,0.1,244.586466165414
10.03,-71.91,0.1,244.486215538847
10.03,-71.92,0.1,244.385964912281
10.04,-71.91,0.1,244.285714285714
10.01,-71.91,0.1,244.185463659148
10.02,-71.92,0.1,244.085213032581
9.98,-71.89,0.1,243.984962406015
9.97,-71.88,0.1,243.884711779449
9.99,-71.91,0.1,243.784461152882
10.01,-71.92,0.1,243.684210526316
10.01,-71.93,0.1,243.583959899749
10.01,-71.94,0.1,243.483709273183
10.02,-71.94,0.1,243.383458646617
10.02,-71.93,0.1,243.28320802005
9.97,-71.89,0.1,243.182957393484
9.98,-71.91,0.1,243.082706766917
9.99,-71.94,0.1,242.982456140351
9.99,-71.93,0.1,242.882205513784
10.01,-71.96,0.1,242.781954887218
10.01,-71.97,0.1,242.681704260652
9.96,-71.89,0.1,242.581453634085
9.97,-71.93,0.1,242.481203007519
9.97,-71.92,0.1,242.380952380952
9.97,-71.91,0.1,242.280701754386
9.98,-71.92,0.1,242.18045112782
9.98,-71.93,0.1,242.080200501253
9.98,-71.94,0.1,241.979949874687
9.99,-71.97,0.1,241.87969924812
9.99,-71.98,0.1,241.779448621554
9.98,-71.97,0.1,241.679197994987
9.98,-71.96,0.1,241.578947368421
9.99,-71.96,0.1,241.478696741855
9.98,-71.98,0.1,241.378446115288
9.98,-72,0.1,241.278195488722
9.99,-72,0.1,241.177944862155
9.96,-71.91,0.1,241.077694235589
9.96,-71.92,0.1,240.977443609023
9.96,-71.93,0.1,240.877192982456
9.96,-71.94,0.1,240.77694235589
9.97,-71.94,0.1,240.676691729323
9.97,-71.96,0.1,240.576441102757
9.97,-71.97,0.1,240.47619047619
9.97,-71.98,0.1,240.375939849624
9.96,-71.98,0.1,240.275689223058
9.96,-71.97,0.1,240.175438596491
9.96,-71.96,0.1,240.075187969925
9.94,-71.96,0.1,239.974937343358
9.94,-71.97,0.1,239.874686716792
9.96,-72.01,0.1,239.774436090226
9.96,-72,0.1,239.674185463659
9.97,-72,0.1,239.573934837093
9.97,-72.01,0.1,239.473684210526
9.94,-71.94,0.1,239.37343358396
9.94,-71.93,0.1,239.273182957393
9.94,-71.92,0.1,239.172932330827
9.94,-71.91,0.1,239.072681704261
9.93,-71.91,0.1,238.972431077694
9.93,-71.92,0.1,238.872180451128
9.92,-71.91,0.1,238.771929824561
9.93,-71.94,0.1,238.671679197995
9.94,-71.89,0.1,238.571428571429
9.96,-72.02,0.1,238.471177944862
9.94,-71.98,0.1,238.370927318296
9.93,-71.98,0.1,238.270676691729
9.93,-71.97,0.1,238.170426065163
9.93,-71.96,0.1,238.070175438596
9.92,-71.96,0.1,237.96992481203
9.92,-71.97,0.1,237.869674185464
9.92,-71.98,0.1,237.769423558897
9.92,-72,0.1,237.669172932331
9.92,-72.01,0.1,237.568922305764
9.92,-72.02,0.1,237.468671679198
9.93,-72.03,0.1,237.368421052632
9.93,-72.02,0.1,237.268170426065
9.93,-72.01,0.1,237.167919799499
9.93,-72,0.1,237.067669172932
9.94,-72,0.1,236.967418546366
9.94,-72.01,0.1,236.867167919799
9.94,-72.02,0.1,236.766917293233
9.94,-72.03,0.1,236.666666666667
9.92,-71.92,0.1,236.5664160401
9.92,-71.93,0.1,236.466165413534
9.9,-71.94,0.1,236.365914786967
9.9,-71.93,0.1,236.265664160401
9.9,-71.92,0.1,236.165413533835
9.89,-71.92,0.1,236.065162907268
9.89,-71.93,0.1,235.964912280702
9.89,-71.94,0.1,235.864661654135
9.88,-71.94,0.1,235.764411027569
9.88,-71.93,0.1,235.664160401003
9.87,-71.94,0.1,235.563909774436
9.89,-71.98,0.1,235.46365914787
9.89,-71.97,0.1,235.363408521303
9.9,-71.97,0.1,235.263157894737
9.9,-71.96,0.1,235.16290726817
9.9,-71.98,0.1,235.062656641604
9.88,-71.96,0.1,234.962406015038
9.9,-72,0.1,234.862155388471
9.92,-72.03,0.1,234.761904761905
9.87,-71.96,0.1,234.661654135338
9.87,-71.97,0.1,234.561403508772
9.87,-71.98,0.1,234.461152882206
9.88,-71.98,0.1,234.360902255639
9.9,-72.01,0.1,234.260651629073
9.9,-72.02,0.1,234.160401002506
9.9,-72.03,0.1,234.06015037594
9.89,-72.02,0.1,233.959899749373
9.89,-72.01,0.1,233.859649122807
9.89,-72,0.1,233.759398496241
9.88,-72,0.1,233.659147869674
9.88,-72.01,0.1,233.558897243108
9.88,-72.02,0.1,233.458646616541
9.87,-72.01,0.1,233.358395989975
9.87,-72,0.1,233.258145363409
9.85,-71.96,0.1,233.157894736842
9.85,-72,0.1,233.057644110276
9.85,-72.01,0.1,232.957393483709
9.85,-72.02,0.1,232.857142857143
9.84,-72.02,0.1,232.756892230576
9.84,-72.01,0.1,232.65664160401
9.84,-72,0.1,232.556390977444
9.83,-72.01,0.1,232.456140350877
9.83,-72.02,0.1,232.355889724311
9.83,-72.03,0.1,232.255639097744
9.81,-72.01,0.1,232.155388471178
9.81,-72,0.1,232.055137844612
9.83,-71.98,0.1,231.954887218045
9.84,-71.98,0.1,231.854636591479
9.84,-71.97,0.1,231.754385964912
9.83,-72.05,0.1,231.654135338346
9.81,-72.05,0.1,231.553884711779
9.81,-72.02,0.1,231.453634085213
9.81,-72.03,0.1,231.353383458647
9.81,-72.06,0.1,231.25313283208
9.81,-72.07,0.1,231.152882205514
9.8,-72.07,0.1,231.052631578947
9.8,-72.08,0.1,230.952380952381
9.79,-72.08,0.1,230.852130325815
9.78,-72.1,0.1,230.751879699248
9.79,-72.07,0.1,230.651629072682
9.79,-72.06,0.1,230.551378446115
9.79,-72.05,0.1,230.451127819549
9.8,-72.05,0.1,230.350877192982
9.76,-72.08,0.1,230.250626566416
9.76,-72.1,0.1,230.15037593985
9.78,-72.08,0.1,230.050125313283
9.78,-72.07,0.1,229.949874686717
9.78,-72.06,0.1,229.84962406015
9.74,-72.07,0.1,229.749373433584
9.74,-72.08,0.1,229.649122807018
9.75,-72.08,0.1,229.548872180451
9.75,-72.07,0.1,229.448621553885
9.76,-72.06,0.1,229.348370927318
9.76,-72.07,0.1,229.248120300752
9.78,-72.05,0.1,229.147869674185
9.73,-72.07,0.1,229.047619047619
9.8,-72.03,0.1,228.947368421053
9.8,-72.02,0.1,228.847117794486
9.8,-72.01,0.1,228.74686716792
9.8,-72,0.1,228.646616541353
9.79,-72,0.1,228.546365914787
9.78,-72,0.1,228.446115288221
9.78,-72.01,0.1,228.345864661654
9.78,-72.02,0.1,228.245614035088
9.78,-72.03,0.1,228.145363408521
9.79,-72.03,0.1,228.045112781955
9.79,-72.02,0.1,227.944862155388
9.76,-72,0.1,227.844611528822
9.76,-72.01,0.1,227.744360902256
9.76,-72.02,0.1,227.644110275689
9.76,-72.03,0.1,227.543859649123
9.75,-72.03,0.1,227.443609022556
9.75,-72.02,0.1,227.34335839599
9.75,-72.01,0.1,227.243107769424
9.75,-72,0.1,227.142857142857
9.74,-72.03,0.1,227.042606516291
9.74,-72.05,0.1,226.942355889724
9.73,-72.05,0.1,226.842105263158
9.75,-72.06,0.1,226.741854636591
9.75,-72.05,0.1,226.641604010025
9.76,-72.05,0.1,226.541353383459
9.71,-72.06,0.1,226.441102756892
9.74,-72,0.1,226.340852130326
9.74,-72.01,0.1,226.240601503759
9.73,-72.01,0.1,226.140350877193
9.73,-72.02,0.1,226.040100250627
9.73,-72.03,0.1,225.93984962406
9.71,-72.05,0.1,225.839598997494
9.71,-72.03,0.1,225.739348370927
9.73,-72,0.1,225.639097744361
9.71,-72.02,0.1,225.538847117794
9.71,-72.01,0.1,225.438596491228
9.71,-72,0.1,225.338345864662
9.69,-72.02,0.1,225.238095238095
9.69,-72.03,0.1,225.137844611529
9.7,-72.02,0.1,225.037593984962
9.7,-72.03,0.1,224.937343358396
9.7,-72,0.1,224.83709273183
9.69,-72.01,0.1,224.736842105263
9.68,-72.03,0.1,224.636591478697
9.68,-72.02,0.1,224.53634085213
9.69,-72,0.1,224.436090225564
9.68,-72.01,0.1,224.335839598997
9.68,-72,0.1,224.235588972431
9.66,-72.01,0.1,224.135338345865
9.66,-72.02,0.1,224.035087719298
9.66,-72.03,0.1,223.934837092732
9.65,-72.03,0.1,223.834586466165
9.66,-72,0.1,223.734335839599
9.65,-72.02,0.1,223.634085213033
9.65,-72.01,0.1,223.533834586466
9.65,-72,0.1,223.4335839599
9.64,-72,0.1,223.333333333333
9.64,-72.01,0.1,223.233082706767
9.64,-72.02,0.1,223.132832080201
9.64,-72.03,0.1,223.032581453634
9.62,-72.02,0.1,222.932330827068
9.62,-72.01,0.1,222.832080200501
9.61,-72.02,0.1,222.731829573935
9.64,-71.98,0.1,222.631578947368
9.64,-71.97,0.1,222.531328320802
9.61,-72.01,0.1,222.431077694236
9.61,-71.96,0.1,222.330827067669
9.61,-71.97,0.1,222.230576441103
9.62,-71.97,0.1,222.130325814536
9.62,-71.98,0.1,222.03007518797
9.62,-71.96,0.1,221.929824561404
9.62,-71.94,0.1,221.829573934837
9.61,-71.94,0.1,221.729323308271
9.61,-72,0.1,221.629072681704
9.6,-72.01,0.1,221.528822055138
9.6,-72,0.1,221.428571428571
9.6,-71.96,0.1,221.328320802005
9.6,-71.94,0.1,221.228070175439
9.6,-71.98,0.1,221.127819548872
9.59,-72,0.1,221.027568922306
9.59,-71.98,0.1,220.927318295739
9.59,-71.97,0.1,220.827067669173
9.59,-71.96,0.1,220.726817042607
9.56,-71.98,0.1,220.62656641604
9.57,-71.98,0.1,220.526315789474
9.59,-71.94,0.1,220.426065162907
9.56,-71.97,0.1,220.325814536341
9.57,-71.97,0.1,220.225563909774
9.55,-71.97,0.1,220.125313283208
9.57,-71.94,0.1,220.025062656642
9.57,-71.93,0.1,219.924812030075
9.56,-71.93,0.1,219.824561403509
9.56,-71.94,0.1,219.724310776942
9.55,-71.93,0.1,219.624060150376
9.55,-71.92,0.1,219.52380952381
9.55,-71.96,0.1,219.423558897243
9.54,-71.92,0.1,219.323308270677
9.54,-71.91,0.1,219.22305764411
9.54,-71.94,0.1,219.122807017544
