"latitude","longitude","clave"
11.09,-72.54,"11.09_-72.54"
11.07,-72.54,"11.07_-72.54"
11.06,-72.54,"11.06_-72.54"
11.04,-72.54,"11.04_-72.54"
11.02,-72.54,"11.02_-72.54"
8.59,-72.54,"8.59_-72.54"
8.58,-72.54,"8.58_-72.54"
8.56,-72.54,"8.56_-72.54"
8.54,-72.54,"8.54_-72.54"
8.53,-72.54,"8.53_-72.54"
8.51,-72.54,"8.51_-72.54"
8.49,-72.54,"8.49_-72.54"
8,-72.54,"8_-72.54"
11.79,-72.53,"11.79_-72.53"
11.77,-72.53,"11.77_-72.53"
11.75,-72.53,"11.75_-72.53"
11.74,-72.53,"11.74_-72.53"
11.14,-72.53,"11.14_-72.53"
11.12,-72.53,"11.12_-72.53"
11.11,-72.53,"11.11_-72.53"
11.09,-72.53,"11.09_-72.53"
11.07,-72.53,"11.07_-72.53"
11.06,-72.53,"11.06_-72.53"
8.56,-72.53,"8.56_-72.53"
8.54,-72.53,"8.54_-72.53"
8.53,-72.53,"8.53_-72.53"
8.51,-72.53,"8.51_-72.53"
8.49,-72.53,"8.49_-72.53"
8.47,-72.53,"8.47_-72.53"
8.46,-72.53,"8.46_-72.53"
8,-72.53,"8_-72.53"
11.8,-72.51,"11.8_-72.51"
11.79,-72.51,"11.79_-72.51"
11.77,-72.51,"11.77_-72.51"
11.75,-72.51,"11.75_-72.51"
11.16,-72.51,"11.16_-72.51"
11.14,-72.51,"11.14_-72.51"
11.12,-72.51,"11.12_-72.51"
11.11,-72.51,"11.11_-72.51"
11.09,-72.51,"11.09_-72.51"
8.53,-72.51,"8.53_-72.51"
8.51,-72.51,"8.51_-72.51"
8.49,-72.51,"8.49_-72.51"
8.47,-72.51,"8.47_-72.51"
8.46,-72.51,"8.46_-72.51"
8.44,-72.51,"8.44_-72.51"
8.43,-72.51,"8.43_-72.51"
8,-72.51,"8_-72.51"
11.8,-72.49,"11.8_-72.49"
11.79,-72.49,"11.79_-72.49"
11.77,-72.49,"11.77_-72.49"
11.75,-72.49,"11.75_-72.49"
11.16,-72.49,"11.16_-72.49"
11.14,-72.49,"11.14_-72.49"
11.12,-72.49,"11.12_-72.49"
8.49,-72.49,"8.49_-72.49"
8.47,-72.49,"8.47_-72.49"
8.46,-72.49,"8.46_-72.49"
8.44,-72.49,"8.44_-72.49"
8.43,-72.49,"8.43_-72.49"
8.41,-72.49,"8.41_-72.49"
8.39,-72.49,"8.39_-72.49"
8,-72.49,"8_-72.49"
11.8,-72.47,"11.8_-72.47"
11.79,-72.47,"11.79_-72.47"
11.77,-72.47,"11.77_-72.47"
11.16,-72.47,"11.16_-72.47"
11.14,-72.47,"11.14_-72.47"
11.12,-72.47,"11.12_-72.47"
8.44,-72.47,"8.44_-72.47"
8.43,-72.47,"8.43_-72.47"
8.41,-72.47,"8.41_-72.47"
8.39,-72.47,"8.39_-72.47"
8.37,-72.47,"8.37_-72.47"
8.36,-72.47,"8.36_-72.47"
8,-72.47,"8_-72.47"
11.82,-72.46,"11.82_-72.46"
11.8,-72.46,"11.8_-72.46"
11.79,-72.46,"11.79_-72.46"
11.77,-72.46,"11.77_-72.46"
11.18,-72.46,"11.18_-72.46"
11.16,-72.46,"11.16_-72.46"
11.14,-72.46,"11.14_-72.46"
11.12,-72.46,"11.12_-72.46"
8.41,-72.46,"8.41_-72.46"
8.39,-72.46,"8.39_-72.46"
8.37,-72.46,"8.37_-72.46"
8.36,-72.46,"8.36_-72.46"
8.34,-72.46,"8.34_-72.46"
8.32,-72.46,"8.32_-72.46"
8,-72.46,"8_-72.46"
11.82,-72.44,"11.82_-72.44"
11.8,-72.44,"11.8_-72.44"
11.79,-72.44,"11.79_-72.44"
11.18,-72.44,"11.18_-72.44"
11.16,-72.44,"11.16_-72.44"
11.14,-72.44,"11.14_-72.44"
8.37,-72.44,"8.37_-72.44"
8.36,-72.44,"8.36_-72.44"
8.34,-72.44,"8.34_-72.44"
8.32,-72.44,"8.32_-72.44"
8.31,-72.44,"8.31_-72.44"
8.29,-72.44,"8.29_-72.44"
8.27,-72.44,"8.27_-72.44"
8,-72.44,"8_-72.44"
11.84,-72.42,"11.84_-72.42"
11.82,-72.42,"11.82_-72.42"
11.8,-72.42,"11.8_-72.42"
11.79,-72.42,"11.79_-72.42"
11.19,-72.42,"11.19_-72.42"
11.18,-72.42,"11.18_-72.42"
11.16,-72.42,"11.16_-72.42"
11.14,-72.42,"11.14_-72.42"
8.34,-72.42,"8.34_-72.42"
8.32,-72.42,"8.32_-72.42"
8.31,-72.42,"8.31_-72.42"
8.29,-72.42,"8.29_-72.42"
8.27,-72.42,"8.27_-72.42"
8.26,-72.42,"8.26_-72.42"
8.24,-72.42,"8.24_-72.42"
8,-72.42,"8_-72.42"
11.86,-72.41,"11.86_-72.41"
11.84,-72.41,"11.84_-72.41"
11.82,-72.41,"11.82_-72.41"
11.8,-72.41,"11.8_-72.41"
11.19,-72.41,"11.19_-72.41"
11.18,-72.41,"11.18_-72.41"
11.16,-72.41,"11.16_-72.41"
8.31,-72.41,"8.31_-72.41"
8.29,-72.41,"8.29_-72.41"
8.27,-72.41,"8.27_-72.41"
8.26,-72.41,"8.26_-72.41"
8.24,-72.41,"8.24_-72.41"
8.22,-72.41,"8.22_-72.41"
8.2,-72.41,"8.2_-72.41"
8,-72.41,"8_-72.41"
11.86,-72.39,"11.86_-72.39"
11.84,-72.39,"11.84_-72.39"
11.82,-72.39,"11.82_-72.39"
11.19,-72.39,"11.19_-72.39"
11.18,-72.39,"11.18_-72.39"
11.16,-72.39,"11.16_-72.39"
8.27,-72.39,"8.27_-72.39"
8.26,-72.39,"8.26_-72.39"
8.24,-72.39,"8.24_-72.39"
8.22,-72.39,"8.22_-72.39"
8.2,-72.39,"8.2_-72.39"
8.19,-72.39,"8.19_-72.39"
8.17,-72.39,"8.17_-72.39"
8.07,-72.39,"8.07_-72.39"
8.05,-72.39,"8.05_-72.39"
8.03,-72.39,"8.03_-72.39"
8.02,-72.39,"8.02_-72.39"
8,-72.39,"8_-72.39"
11.87,-72.37,"11.87_-72.37"
11.86,-72.37,"11.86_-72.37"
11.84,-72.37,"11.84_-72.37"
11.82,-72.37,"11.82_-72.37"
11.21,-72.37,"11.21_-72.37"
11.19,-72.37,"11.19_-72.37"
11.18,-72.37,"11.18_-72.37"
8.24,-72.37,"8.24_-72.37"
8.22,-72.37,"8.22_-72.37"
8.2,-72.37,"8.2_-72.37"
8.19,-72.37,"8.19_-72.37"
8.17,-72.37,"8.17_-72.37"
8.15,-72.37,"8.15_-72.37"
8.14,-72.37,"8.14_-72.37"
8.12,-72.37,"8.12_-72.37"
8.1,-72.37,"8.1_-72.37"
8.09,-72.37,"8.09_-72.37"
8.07,-72.37,"8.07_-72.37"
8.05,-72.37,"8.05_-72.37"
8.03,-72.37,"8.03_-72.37"
8.02,-72.37,"8.02_-72.37"
8,-72.37,"8_-72.37"
11.87,-72.36,"11.87_-72.36"
11.86,-72.36,"11.86_-72.36"
11.84,-72.36,"11.84_-72.36"
11.21,-72.36,"11.21_-72.36"
11.19,-72.36,"11.19_-72.36"
11.18,-72.36,"11.18_-72.36"
8.2,-72.36,"8.2_-72.36"
8.19,-72.36,"8.19_-72.36"
8.17,-72.36,"8.17_-72.36"
8.15,-72.36,"8.15_-72.36"
8.14,-72.36,"8.14_-72.36"
8.12,-72.36,"8.12_-72.36"
8.1,-72.36,"8.1_-72.36"
8.09,-72.36,"8.09_-72.36"
8.07,-72.36,"8.07_-72.36"
8.05,-72.36,"8.05_-72.36"
8.03,-72.36,"8.03_-72.36"
8.02,-72.36,"8.02_-72.36"
8,-72.36,"8_-72.36"
11.89,-72.34,"11.89_-72.34"
11.87,-72.34,"11.87_-72.34"
11.86,-72.34,"11.86_-72.34"
11.84,-72.34,"11.84_-72.34"
11.23,-72.34,"11.23_-72.34"
11.21,-72.34,"11.21_-72.34"
11.19,-72.34,"11.19_-72.34"
11.18,-72.34,"11.18_-72.34"
8.17,-72.34,"8.17_-72.34"
8.15,-72.34,"8.15_-72.34"
8.14,-72.34,"8.14_-72.34"
8.12,-72.34,"8.12_-72.34"
8.1,-72.34,"8.1_-72.34"
8.09,-72.34,"8.09_-72.34"
8,-72.34,"8_-72.34"
11.89,-72.32,"11.89_-72.32"
11.87,-72.32,"11.87_-72.32"
11.86,-72.32,"11.86_-72.32"
11.23,-72.32,"11.23_-72.32"
11.21,-72.32,"11.21_-72.32"
11.19,-72.32,"11.19_-72.32"
8,-72.32,"8_-72.32"
11.91,-72.3,"11.91_-72.3"
11.89,-72.3,"11.89_-72.3"
11.87,-72.3,"11.87_-72.3"
11.23,-72.3,"11.23_-72.3"
11.21,-72.3,"11.21_-72.3"
11.19,-72.3,"11.19_-72.3"
8,-72.3,"8_-72.3"
11.92,-72.29,"11.92_-72.29"
11.91,-72.29,"11.91_-72.29"
11.89,-72.29,"11.89_-72.29"
11.87,-72.29,"11.87_-72.29"
11.24,-72.29,"11.24_-72.29"
11.23,-72.29,"11.23_-72.29"
11.21,-72.29,"11.21_-72.29"
8,-72.29,"8_-72.29"
11.99,-72.27,"11.99_-72.27"
11.97,-72.27,"11.97_-72.27"
11.96,-72.27,"11.96_-72.27"
11.94,-72.27,"11.94_-72.27"
11.92,-72.27,"11.92_-72.27"
11.91,-72.27,"11.91_-72.27"
11.89,-72.27,"11.89_-72.27"
11.24,-72.27,"11.24_-72.27"
11.23,-72.27,"11.23_-72.27"
11.21,-72.27,"11.21_-72.27"
8,-72.27,"8_-72.27"
12.04,-72.25,"12.04_-72.25"
12.03,-72.25,"12.03_-72.25"
12.01,-72.25,"12.01_-72.25"
11.99,-72.25,"11.99_-72.25"
11.97,-72.25,"11.97_-72.25"
11.96,-72.25,"11.96_-72.25"
11.94,-72.25,"11.94_-72.25"
11.92,-72.25,"11.92_-72.25"
11.91,-72.25,"11.91_-72.25"
11.89,-72.25,"11.89_-72.25"
11.26,-72.25,"11.26_-72.25"
11.24,-72.25,"11.24_-72.25"
11.23,-72.25,"11.23_-72.25"
11.21,-72.25,"11.21_-72.25"
8,-72.25,"8_-72.25"
12.11,-72.24,"12.11_-72.24"
12.09,-72.24,"12.09_-72.24"
12.07,-72.24,"12.07_-72.24"
12.06,-72.24,"12.06_-72.24"
12.04,-72.24,"12.04_-72.24"
12.03,-72.24,"12.03_-72.24"
12.01,-72.24,"12.01_-72.24"
11.99,-72.24,"11.99_-72.24"
11.97,-72.24,"11.97_-72.24"
11.96,-72.24,"11.96_-72.24"
11.94,-72.24,"11.94_-72.24"
11.92,-72.24,"11.92_-72.24"
11.28,-72.24,"11.28_-72.24"
11.26,-72.24,"11.26_-72.24"
11.24,-72.24,"11.24_-72.24"
11.23,-72.24,"11.23_-72.24"
8,-72.24,"8_-72.24"
12.16,-72.22,"12.16_-72.22"
12.14,-72.22,"12.14_-72.22"
12.13,-72.22,"12.13_-72.22"
12.11,-72.22,"12.11_-72.22"
12.09,-72.22,"12.09_-72.22"
12.07,-72.22,"12.07_-72.22"
12.06,-72.22,"12.06_-72.22"
12.04,-72.22,"12.04_-72.22"
12.03,-72.22,"12.03_-72.22"
12.01,-72.22,"12.01_-72.22"
11.99,-72.22,"11.99_-72.22"
11.97,-72.22,"11.97_-72.22"
11.96,-72.22,"11.96_-72.22"
11.94,-72.22,"11.94_-72.22"
11.92,-72.22,"11.92_-72.22"
11.31,-72.22,"11.31_-72.22"
11.29,-72.22,"11.29_-72.22"
11.28,-72.22,"11.28_-72.22"
11.26,-72.22,"11.26_-72.22"
11.24,-72.22,"11.24_-72.22"
11.23,-72.22,"11.23_-72.22"
8,-72.22,"8_-72.22"
12.23,-72.2,"12.23_-72.2"
12.21,-72.2,"12.21_-72.2"
12.19,-72.2,"12.19_-72.2"
12.18,-72.2,"12.18_-72.2"
12.16,-72.2,"12.16_-72.2"
12.14,-72.2,"12.14_-72.2"
12.13,-72.2,"12.13_-72.2"
12.11,-72.2,"12.11_-72.2"
12.09,-72.2,"12.09_-72.2"
12.07,-72.2,"12.07_-72.2"
12.06,-72.2,"12.06_-72.2"
12.04,-72.2,"12.04_-72.2"
12.03,-72.2,"12.03_-72.2"
12.01,-72.2,"12.01_-72.2"
11.99,-72.2,"11.99_-72.2"
11.97,-72.2,"11.97_-72.2"
11.35,-72.2,"11.35_-72.2"
11.33,-72.2,"11.33_-72.2"
11.31,-72.2,"11.31_-72.2"
11.29,-72.2,"11.29_-72.2"
11.28,-72.2,"11.28_-72.2"
11.26,-72.2,"11.26_-72.2"
8,-72.2,"8_-72.2"
12.26,-72.19,"12.26_-72.19"
12.24,-72.19,"12.24_-72.19"
12.23,-72.19,"12.23_-72.19"
12.21,-72.19,"12.21_-72.19"
12.19,-72.19,"12.19_-72.19"
12.18,-72.19,"12.18_-72.19"
12.16,-72.19,"12.16_-72.19"
12.14,-72.19,"12.14_-72.19"
12.13,-72.19,"12.13_-72.19"
12.11,-72.19,"12.11_-72.19"
12.09,-72.19,"12.09_-72.19"
12.07,-72.19,"12.07_-72.19"
12.06,-72.19,"12.06_-72.19"
12.04,-72.19,"12.04_-72.19"
12.03,-72.19,"12.03_-72.19"
12.01,-72.19,"12.01_-72.19"
11.38,-72.19,"11.38_-72.19"
11.36,-72.19,"11.36_-72.19"
11.35,-72.19,"11.35_-72.19"
11.33,-72.19,"11.33_-72.19"
11.31,-72.19,"11.31_-72.19"
11.29,-72.19,"11.29_-72.19"
8,-72.19,"8_-72.19"
12.28,-72.17,"12.28_-72.17"
12.26,-72.17,"12.26_-72.17"
12.24,-72.17,"12.24_-72.17"
12.23,-72.17,"12.23_-72.17"
12.21,-72.17,"12.21_-72.17"
12.19,-72.17,"12.19_-72.17"
12.18,-72.17,"12.18_-72.17"
12.16,-72.17,"12.16_-72.17"
12.14,-72.17,"12.14_-72.17"
12.13,-72.17,"12.13_-72.17"
12.11,-72.17,"12.11_-72.17"
12.09,-72.17,"12.09_-72.17"
12.07,-72.17,"12.07_-72.17"
12.06,-72.17,"12.06_-72.17"
11.4,-72.17,"11.4_-72.17"
11.38,-72.17,"11.38_-72.17"
11.36,-72.17,"11.36_-72.17"
11.35,-72.17,"11.35_-72.17"
11.33,-72.17,"11.33_-72.17"
11.31,-72.17,"11.31_-72.17"
9.83,-72.17,"9.83_-72.17"
9.82,-72.17,"9.82_-72.17"
8,-72.17,"8_-72.17"
12.28,-72.15,"12.28_-72.15"
12.26,-72.15,"12.26_-72.15"
12.24,-72.15,"12.24_-72.15"
12.23,-72.15,"12.23_-72.15"
12.21,-72.15,"12.21_-72.15"
12.19,-72.15,"12.19_-72.15"
12.18,-72.15,"12.18_-72.15"
12.16,-72.15,"12.16_-72.15"
12.14,-72.15,"12.14_-72.15"
12.13,-72.15,"12.13_-72.15"
12.11,-72.15,"12.11_-72.15"
12.09,-72.15,"12.09_-72.15"
11.43,-72.15,"11.43_-72.15"
11.41,-72.15,"11.41_-72.15"
11.4,-72.15,"11.4_-72.15"
11.38,-72.15,"11.38_-72.15"
11.36,-72.15,"11.36_-72.15"
11.35,-72.15,"11.35_-72.15"
9.85,-72.15,"9.85_-72.15"
9.83,-72.15,"9.83_-72.15"
9.82,-72.15,"9.82_-72.15"
9.8,-72.15,"9.8_-72.15"
9.78,-72.15,"9.78_-72.15"
8,-72.15,"8_-72.15"
12.26,-72.13,"12.26_-72.13"
12.24,-72.13,"12.24_-72.13"
12.23,-72.13,"12.23_-72.13"
12.19,-72.13,"12.19_-72.13"
12.18,-72.13,"12.18_-72.13"
12.16,-72.13,"12.16_-72.13"
11.46,-72.13,"11.46_-72.13"
11.45,-72.13,"11.45_-72.13"
11.43,-72.13,"11.43_-72.13"
11.41,-72.13,"11.41_-72.13"
11.4,-72.13,"11.4_-72.13"
11.38,-72.13,"11.38_-72.13"
9.88,-72.13,"9.88_-72.13"
9.87,-72.13,"9.87_-72.13"
9.85,-72.13,"9.85_-72.13"
9.83,-72.13,"9.83_-72.13"
9.82,-72.13,"9.82_-72.13"
9.8,-72.13,"9.8_-72.13"
9.78,-72.13,"9.78_-72.13"
9.77,-72.13,"9.77_-72.13"
8,-72.13,"8_-72.13"
12.26,-72.12,"12.26_-72.12"
12.24,-72.12,"12.24_-72.12"
12.23,-72.12,"12.23_-72.12"
12.21,-72.12,"12.21_-72.12"
11.48,-72.12,"11.48_-72.12"
11.46,-72.12,"11.46_-72.12"
11.45,-72.12,"11.45_-72.12"
11.43,-72.12,"11.43_-72.12"
11.41,-72.12,"11.41_-72.12"
11.4,-72.12,"11.4_-72.12"
9.9,-72.12,"9.9_-72.12"
9.88,-72.12,"9.88_-72.12"
9.87,-72.12,"9.87_-72.12"
9.85,-72.12,"9.85_-72.12"
9.83,-72.12,"9.83_-72.12"
9.82,-72.12,"9.82_-72.12"
9.8,-72.12,"9.8_-72.12"
9.78,-72.12,"9.78_-72.12"
9.77,-72.12,"9.77_-72.12"
9.75,-72.12,"9.75_-72.12"
9.73,-72.12,"9.73_-72.12"
8,-72.12,"8_-72.12"
12.26,-72.1,"12.26_-72.1"
12.24,-72.1,"12.24_-72.1"
12.23,-72.1,"12.23_-72.1"
12.21,-72.1,"12.21_-72.1"
11.52,-72.1,"11.52_-72.1"
11.5,-72.1,"11.5_-72.1"
11.48,-72.1,"11.48_-72.1"
11.46,-72.1,"11.46_-72.1"
11.45,-72.1,"11.45_-72.1"
11.43,-72.1,"11.43_-72.1"
9.94,-72.1,"9.94_-72.1"
9.92,-72.1,"9.92_-72.1"
9.9,-72.1,"9.9_-72.1"
9.88,-72.1,"9.88_-72.1"
9.87,-72.1,"9.87_-72.1"
9.85,-72.1,"9.85_-72.1"
9.78,-72.1,"9.78_-72.1"
9.77,-72.1,"9.77_-72.1"
9.75,-72.1,"9.75_-72.1"
9.73,-72.1,"9.73_-72.1"
9.71,-72.1,"9.71_-72.1"
8,-72.1,"8_-72.1"
12.28,-72.08,"12.28_-72.08"
12.26,-72.08,"12.26_-72.08"
12.24,-72.08,"12.24_-72.08"
12.23,-72.08,"12.23_-72.08"
12.21,-72.08,"12.21_-72.08"
11.55,-72.08,"11.55_-72.08"
11.53,-72.08,"11.53_-72.08"
11.52,-72.08,"11.52_-72.08"
11.5,-72.08,"11.5_-72.08"
11.48,-72.08,"11.48_-72.08"
11.46,-72.08,"11.46_-72.08"
9.97,-72.08,"9.97_-72.08"
9.95,-72.08,"9.95_-72.08"
9.94,-72.08,"9.94_-72.08"
9.92,-72.08,"9.92_-72.08"
9.9,-72.08,"9.9_-72.08"
9.88,-72.08,"9.88_-72.08"
9.87,-72.08,"9.87_-72.08"
9.77,-72.08,"9.77_-72.08"
9.75,-72.08,"9.75_-72.08"
9.73,-72.08,"9.73_-72.08"
9.71,-72.08,"9.71_-72.08"
9.7,-72.08,"9.7_-72.08"
9.68,-72.08,"9.68_-72.08"
8,-72.08,"8_-72.08"
12.28,-72.07,"12.28_-72.07"
12.26,-72.07,"12.26_-72.07"
12.24,-72.07,"12.24_-72.07"
12.23,-72.07,"12.23_-72.07"
12.21,-72.07,"12.21_-72.07"
12.19,-72.07,"12.19_-72.07"
11.58,-72.07,"11.58_-72.07"
11.57,-72.07,"11.57_-72.07"
11.55,-72.07,"11.55_-72.07"
11.53,-72.07,"11.53_-72.07"
11.52,-72.07,"11.52_-72.07"
11.5,-72.07,"11.5_-72.07"
9.99,-72.07,"9.99_-72.07"
9.97,-72.07,"9.97_-72.07"
9.95,-72.07,"9.95_-72.07"
9.94,-72.07,"9.94_-72.07"
9.92,-72.07,"9.92_-72.07"
9.9,-72.07,"9.9_-72.07"
9.73,-72.07,"9.73_-72.07"
9.71,-72.07,"9.71_-72.07"
9.7,-72.07,"9.7_-72.07"
9.68,-72.07,"9.68_-72.07"
9.66,-72.07,"9.66_-72.07"
8,-72.07,"8_-72.07"
12.28,-72.05,"12.28_-72.05"
12.26,-72.05,"12.26_-72.05"
12.24,-72.05,"12.24_-72.05"
12.23,-72.05,"12.23_-72.05"
12.21,-72.05,"12.21_-72.05"
12.19,-72.05,"12.19_-72.05"
11.6,-72.05,"11.6_-72.05"
11.58,-72.05,"11.58_-72.05"
11.57,-72.05,"11.57_-72.05"
11.55,-72.05,"11.55_-72.05"
11.53,-72.05,"11.53_-72.05"
11.52,-72.05,"11.52_-72.05"
10.02,-72.05,"10.02_-72.05"
10,-72.05,"10_-72.05"
9.99,-72.05,"9.99_-72.05"
9.97,-72.05,"9.97_-72.05"
9.95,-72.05,"9.95_-72.05"
9.94,-72.05,"9.94_-72.05"
9.71,-72.05,"9.71_-72.05"
9.7,-72.05,"9.7_-72.05"
9.68,-72.05,"9.68_-72.05"
9.66,-72.05,"9.66_-72.05"
9.65,-72.05,"9.65_-72.05"
8,-72.05,"8_-72.05"
12.28,-72.03,"12.28_-72.03"
12.26,-72.03,"12.26_-72.03"
12.24,-72.03,"12.24_-72.03"
12.23,-72.03,"12.23_-72.03"
12.21,-72.03,"12.21_-72.03"
12.19,-72.03,"12.19_-72.03"
11.63,-72.03,"11.63_-72.03"
11.62,-72.03,"11.62_-72.03"
11.6,-72.03,"11.6_-72.03"
11.58,-72.03,"11.58_-72.03"
11.57,-72.03,"11.57_-72.03"
11.55,-72.03,"11.55_-72.03"
10.04,-72.03,"10.04_-72.03"
10.02,-72.03,"10.02_-72.03"
10,-72.03,"10_-72.03"
9.99,-72.03,"9.99_-72.03"
9.97,-72.03,"9.97_-72.03"
9.68,-72.03,"9.68_-72.03"
9.66,-72.03,"9.66_-72.03"
9.65,-72.03,"9.65_-72.03"
9.63,-72.03,"9.63_-72.03"
9.61,-72.03,"9.61_-72.03"
9.58,-72.03,"9.58_-72.03"
9.56,-72.03,"9.56_-72.03"
9.54,-72.03,"9.54_-72.03"
9.53,-72.03,"9.53_-72.03"
9.51,-72.03,"9.51_-72.03"
9.49,-72.03,"9.49_-72.03"
9.48,-72.03,"9.48_-72.03"
8,-72.03,"8_-72.03"
12.28,-72.02,"12.28_-72.02"
12.26,-72.02,"12.26_-72.02"
12.24,-72.02,"12.24_-72.02"
12.23,-72.02,"12.23_-72.02"
12.21,-72.02,"12.21_-72.02"
12.19,-72.02,"12.19_-72.02"
12.18,-72.02,"12.18_-72.02"
11.67,-72.02,"11.67_-72.02"
11.65,-72.02,"11.65_-72.02"
11.63,-72.02,"11.63_-72.02"
11.62,-72.02,"11.62_-72.02"
11.6,-72.02,"11.6_-72.02"
11.58,-72.02,"11.58_-72.02"
10.07,-72.02,"10.07_-72.02"
10.05,-72.02,"10.05_-72.02"
10.04,-72.02,"10.04_-72.02"
10.02,-72.02,"10.02_-72.02"
10,-72.02,"10_-72.02"
9.99,-72.02,"9.99_-72.02"
9.66,-72.02,"9.66_-72.02"
9.65,-72.02,"9.65_-72.02"
9.63,-72.02,"9.63_-72.02"
9.61,-72.02,"9.61_-72.02"
9.6,-72.02,"9.6_-72.02"
9.58,-72.02,"9.58_-72.02"
9.56,-72.02,"9.56_-72.02"
9.54,-72.02,"9.54_-72.02"
9.53,-72.02,"9.53_-72.02"
9.51,-72.02,"9.51_-72.02"
9.49,-72.02,"9.49_-72.02"
9.48,-72.02,"9.48_-72.02"
9.46,-72.02,"9.46_-72.02"
8,-72.02,"8_-72.02"
12.28,-72,"12.28_-72"
12.26,-72,"12.26_-72"
12.24,-72,"12.24_-72"
12.23,-72,"12.23_-72"
12.21,-72,"12.21_-72"
12.19,-72,"12.19_-72"
12.18,-72,"12.18_-72"
11.69,-72,"11.69_-72"
11.67,-72,"11.67_-72"
11.65,-72,"11.65_-72"
11.63,-72,"11.63_-72"
11.62,-72,"11.62_-72"
11.6,-72,"11.6_-72"
11.57,-72,"11.57_-72"
11.55,-72,"11.55_-72"
11.53,-72,"11.53_-72"
10.09,-72,"10.09_-72"
10.07,-72,"10.07_-72"
10.05,-72,"10.05_-72"
10.04,-72,"10.04_-72"
10.02,-72,"10.02_-72"
9.65,-72,"9.65_-72"
9.63,-72,"9.63_-72"
9.61,-72,"9.61_-72"
9.6,-72,"9.6_-72"
9.58,-72,"9.58_-72"
9.56,-72,"9.56_-72"
9.54,-72,"9.54_-72"
9.53,-72,"9.53_-72"
9.51,-72,"9.51_-72"
9.49,-72,"9.49_-72"
9.48,-72,"9.48_-72"
9.46,-72,"9.46_-72"
8,-72,"8_-72"
12.28,-71.98,"12.28_-71.98"
12.26,-71.98,"12.26_-71.98"
12.24,-71.98,"12.24_-71.98"
12.23,-71.98,"12.23_-71.98"
12.21,-71.98,"12.21_-71.98"
12.19,-71.98,"12.19_-71.98"
12.18,-71.98,"12.18_-71.98"
12.16,-71.98,"12.16_-71.98"
11.69,-71.98,"11.69_-71.98"
11.67,-71.98,"11.67_-71.98"
11.65,-71.98,"11.65_-71.98"
11.63,-71.98,"11.63_-71.98"
11.58,-71.98,"11.58_-71.98"
11.57,-71.98,"11.57_-71.98"
11.55,-71.98,"11.55_-71.98"
11.53,-71.98,"11.53_-71.98"
11.52,-71.98,"11.52_-71.98"
11.5,-71.98,"11.5_-71.98"
11.48,-71.98,"11.48_-71.98"
11.46,-71.98,"11.46_-71.98"
11.45,-71.98,"11.45_-71.98"
11.43,-71.98,"11.43_-71.98"
11.41,-71.98,"11.41_-71.98"
11.4,-71.98,"11.4_-71.98"
11.38,-71.98,"11.38_-71.98"
11.36,-71.98,"11.36_-71.98"
10.12,-71.98,"10.12_-71.98"
10.11,-71.98,"10.11_-71.98"
10.09,-71.98,"10.09_-71.98"
10.07,-71.98,"10.07_-71.98"
10.05,-71.98,"10.05_-71.98"
10.04,-71.98,"10.04_-71.98"
9.61,-71.98,"9.61_-71.98"
9.6,-71.98,"9.6_-71.98"
9.58,-71.98,"9.58_-71.98"
9.56,-71.98,"9.56_-71.98"
9.54,-71.98,"9.54_-71.98"
9.53,-71.98,"9.53_-71.98"
9.51,-71.98,"9.51_-71.98"
9.49,-71.98,"9.49_-71.98"
9.48,-71.98,"9.48_-71.98"
9.46,-71.98,"9.46_-71.98"
8,-71.98,"8_-71.98"
12.28,-71.97,"12.28_-71.97"
12.26,-71.97,"12.26_-71.97"
12.23,-71.97,"12.23_-71.97"
12.21,-71.97,"12.21_-71.97"
12.19,-71.97,"12.19_-71.97"
12.18,-71.97,"12.18_-71.97"
12.16,-71.97,"12.16_-71.97"
11.7,-71.97,"11.7_-71.97"
11.69,-71.97,"11.69_-71.97"
11.67,-71.97,"11.67_-71.97"
11.65,-71.97,"11.65_-71.97"
11.6,-71.97,"11.6_-71.97"
11.58,-71.97,"11.58_-71.97"
11.57,-71.97,"11.57_-71.97"
11.55,-71.97,"11.55_-71.97"
11.53,-71.97,"11.53_-71.97"
11.52,-71.97,"11.52_-71.97"
11.5,-71.97,"11.5_-71.97"
11.48,-71.97,"11.48_-71.97"
11.46,-71.97,"11.46_-71.97"
11.45,-71.97,"11.45_-71.97"
11.43,-71.97,"11.43_-71.97"
11.41,-71.97,"11.41_-71.97"
11.4,-71.97,"11.4_-71.97"
11.38,-71.97,"11.38_-71.97"
11.36,-71.97,"11.36_-71.97"
11.35,-71.97,"11.35_-71.97"
11.33,-71.97,"11.33_-71.97"
10.16,-71.97,"10.16_-71.97"
10.14,-71.97,"10.14_-71.97"
10.12,-71.97,"10.12_-71.97"
10.11,-71.97,"10.11_-71.97"
10.09,-71.97,"10.09_-71.97"
10.07,-71.97,"10.07_-71.97"
9.58,-71.97,"9.58_-71.97"
9.56,-71.97,"9.56_-71.97"
9.54,-71.97,"9.54_-71.97"
9.53,-71.97,"9.53_-71.97"
9.51,-71.97,"9.51_-71.97"
9.49,-71.97,"9.49_-71.97"
9.48,-71.97,"9.48_-71.97"
9.46,-71.97,"9.46_-71.97"
8,-71.97,"8_-71.97"
12.31,-71.95,"12.31_-71.95"
12.21,-71.95,"12.21_-71.95"
